,ECG
559,33920
560,33984
561,33984
562,33920
563,33920
564,34048
565,34048
566,34112
567,34112
568,34176
569,34176
570,34176
571,34240
572,34304
573,34304
574,34304
575,34304
576,34304
577,34304
578,34304
579,34304
580,34304
581,34304
582,34368
583,34304
584,34240
585,34304
586,34240
587,34176
588,34176
589,34240
590,34240
591,34176
592,34176
593,34240
594,34240
595,34176
596,34112
597,34176
598,34176
599,34112
600,34112
601,34240
602,34176
603,34176
604,34112
605,34176
606,34176
607,34176
608,34176
609,34240
610,34368
611,34304
612,34304
613,34304
614,34304
615,34304
616,34240
617,34176
618,34304
619,34368
620,34304
621,34304
622,34304
623,34240
624,34240
625,34240
626,34368
627,34560
628,34688
629,34752
630,34880
631,35008
632,35008
633,35072
634,35200
635,35328
636,35328
637,35200
638,35072
639,34944
640,34816
641,34688
642,34624
643,34560
644,34432
645,34240
646,34048
647,33984
648,33984
649,33856
650,33792
651,33856
652,33920
653,33920
654,33920
655,33984
656,34048
657,34048
658,34048
659,34112
660,34176
661,34048
662,33984
663,33664
664,33472
665,33344
666,33728
667,34880
668,36800
669,39424
670,42496
671,45248
672,46592
673,45568
674,42432
675,38464
676,33728
677,33344
678,30592
679,29888
680,30016
681,30528
682,31104
683,31616
684,32064
685,32448
686,32704
687,32832
688,33024
689,33152
690,33280
691,33408
692,33344
693,33536
694,33536
695,33600
696,33664
697,33728
698,33856
699,33856
700,33856
701,33920
702,33984
703,33984
704,33984
705,34048
706,34176
707,34112
708,34176
709,34240
710,34304
711,34368
712,34368
713,34368
714,34432
715,34496
716,34496
717,34560
718,34624
719,34688
720,34688
721,34752
722,34688
723,34880
724,34880
725,34880
726,34944
727,34944
728,34944
729,34944
730,34880
731,34880
732,34816
733,34688
734,34560
735,34496
736,34368
737,34240
738,34112
739,33984
740,33792
741,33600
742,33408
743,33344
744,33344
745,33216
746,33152
747,33152
748,33152
749,33152
750,33152
751,33216
752,33152
753,33216
754,33216
755,33280
756,33344
757,33344
758,33344
759,33344
760,33408
761,33472
762,33408
763,33472
764,33536
765,33536
766,33536
767,33472
768,33536
769,33600
770,33600
771,33600
772,33664
773,33728
774,33728
775,33728
776,33728
777,33792
778,33856
779,33856
780,33920
781,33984
782,33920
783,33856
784,33856
785,33920
786,33920
787,33920
788,33920
789,33920
790,33920
791,33856
792,33792
793,33792
794,33856
795,33792
796,33792
797,33728
798,33792
799,33728
800,33664
801,33664
802,33664
803,33600
804,33536
805,33536
806,33600
807,33600
808,33600
809,33664
