,ECG
767,5
768,27
769,51
770,68
771,69
772,69
773,59
774,42
775,12
776,-26
777,-57
778,-73
779,-75
780,-65
781,-54
782,-35
783,-22
784,-21
785,-17
786,-17
787,-30
788,-41
789,-47
790,-53
791,-52
792,-50
793,-49
794,-36
795,-22
796,-16
797,-9
798,-2
799,2
800,11
801,13
802,21
803,23
804,19
805,15
806,7
807,-2
808,-11
809,-16
810,-17
811,-18
812,-17
813,-7
814,5
815,14
816,19
817,17
818,11
819,7
820,6
821,7
822,10
823,16
824,25
825,30
826,27
827,17
828,0
829,-20
830,-41
831,-59
832,-70
833,-62
834,-21
835,93
836,128
837,146
838,130
839,90
840,45
841,0
842,-36
843,-47
844,-33
845,-2
846,16
847,6
848,-2
849,-6
850,-11
851,-11
852,-2
853,4
854,12
855,24
856,33
857,30
858,19
859,9
860,5
861,0
862,-6
863,-13
864,-22
865,-29
866,-34
867,-31
868,-7
869,9
870,31
871,44
872,52
873,56
874,58
875,62
876,69
877,75
878,84
879,95
880,105
881,116
882,119
883,111
884,96
885,82
886,75
887,74
888,75
889,84
890,98
891,109
892,103
893,74
894,25
895,-20
896,-49
897,-50
898,-22
899,11
900,37
901,60
902,42
903,9
904,-29
905,-55
906,-61
907,-53
908,-35
909,-12
910,2
911,10
912,16
913,20
914,20
915,20
916,19
917,19
918,25
919,35
920,50
921,69
922,86
923,106
924,133
925,165
926,203
927,239
928,262
929,279
930,288
931,287
932,286
933,299
934,325
935,356
936,370
937,337
938,280
939,208
940,132
941,58
942,-5
943,-62
944,-112
945,-154
946,-190
947,-208
948,-204
949,-178
950,-133
951,-78
952,-31
953,4
954,33
955,54
956,69
957,83
958,95
959,109
960,109
961,93
962,81
963,75
964,71
965,62
966,43
967,17
968,-2
969,-13
970,11
971,40
972,65
973,99
974,126
975,126
976,110
977,93
978,76
979,70
980,71
981,71
982,75
983,83
984,85
985,93
986,100
987,90
988,73
989,59
990,45
991,33
992,29
993,29
994,28
995,35
996,42
997,51
998,70
999,98
1000,123
1001,147
1002,164
1003,165
1004,137
1005,124
1006,116
1007,107
1008,104
1009,108
1010,113
1011,114
1012,102
1013,84
1014,70
1015,53
1016,47
1017,58
1018,71
1019,89
1020,121
1021,152
1022,168
1023,171
1024,164
1025,147
1026,135
1027,124
1028,119
1029,121
1030,121
1031,125
1032,137
1033,149
1034,156
1035,163
1036,175
1037,186
1038,198
1039,205
1040,203
1041,204
1042,204
1043,205
1044,208
1045,215
1046,227
1047,242
1048,247
1049,248
1050,246
1051,230
1052,210
1053,201
1054,192
1055,181
1056,179
1057,179
1058,187
1059,199
1060,214
1061,222
1062,221
1063,217
1064,209
1065,199
1066,187
1067,168
1068,145
1069,126
1070,107
1071,86
1072,53
1073,42
1074,41
1075,50
1076,58
1077,65
1078,69
1079,68
1080,63
1081,51
1082,26
1083,-6
1084,-40
1085,-57
1086,-48
1087,-18
1088,23
1089,65
1090,90
1091,87
1092,59
1093,27
1094,-1
1095,-17
1096,-5
1097,20
1098,36
1099,37
1100,25
1101,-4
1102,-40
1103,-72
1104,-95
1105,-98
1106,-96
1107,-79
1108,-60
1109,-47
1110,-15
1111,17
1112,31
1113,27
1114,8
1115,-21
1116,-50
1117,-70
1118,-82
1119,-82
1120,-76
1121,-60
1122,-38
1123,-24
1124,-24
1125,-27
1126,-37
1127,-41
1128,-33
1129,-21
1130,-15
1131,-14
1132,-7
1133,10
1134,27
1135,29
1136,17
1137,1
1138,-34
1139,-48
1140,-61
1141,-70
1142,-65
1143,-49
1144,-34
1145,-28
1146,-37
1147,-50
1148,-42
1149,-23
1150,0
1151,24
1152,41
1153,47
1154,44
1155,27
1156,8
1157,-4
1158,-7
1159,3
1160,22
1161,33
1162,32
1163,27
1164,20
1165,16
1166,12
1167,6
1168,12
1169,29
1170,38
1171,37
1172,12
1173,-4
1174,-9
1175,-1
1176,10
1177,25
1178,36
1179,43
1180,30
1181,0
1182,-41
1183,-79
1184,-104
1185,-107
1186,-84
1187,-45
1188,-10
1189,21
1190,50
1191,52
1192,29
1193,11
1194,0
1195,-10
1196,-11
1197,-1
1198,7
1199,7
1200,12
1201,7
1202,2
1203,5
1204,5
1205,6
1206,37
1207,44
1208,41
1209,34
1210,27
