,ECG
639,32576
640,32576
641,32576
642,32640
643,32640
644,32640
645,32704
646,32960
647,33088
648,33152
649,33088
650,33088
651,33024
652,32896
653,32768
654,32640
655,32512
656,32448
657,32384
658,32384
659,32384
660,32384
661,32384
662,32512
663,32576
664,32576
665,32576
666,32576
667,32640
668,32704
669,32704
670,32704
671,32704
672,32704
673,32832
674,33088
675,33600
676,34240
677,35072
678,35968
679,36864
680,36288
681,35200
682,33664
683,32064
684,30912
685,30144
686,29824
687,29888
688,30336
689,30976
690,31488
691,32064
692,32448
693,32768
694,32960
695,33088
696,33152
697,33216
698,33152
699,33088
700,33088
701,33088
702,33024
703,32896
704,32832
705,32832
706,32832
707,32768
708,32768
709,32768
710,32768
711,32768
712,32768
713,32832
714,32896
715,32832
716,32768
717,32832
718,32832
719,32832
720,32896
721,32960
722,32960
723,32960
724,32960
725,33024
726,33024
727,33088
728,33088
729,33088
730,33216
731,33280
732,33280
733,33344
734,33408
735,33408
736,33408
737,33408
738,33408
739,33408
740,33344
741,33216
742,33152
743,33088
744,32960
745,32896
746,32896
747,32896
748,32768
749,32640
750,32576
751,32576
752,32512
753,32384
754,32320
755,32384
756,32320
757,32320
758,32320
759,32384
760,32384
761,32384
762,32448
763,32512
764,32576
765,32576
766,32576
767,32576
768,32640
769,32640
770,32704
771,32704
772,32704
773,32704
774,32704
775,32704
776,32768
777,32768
778,32768
779,32768
780,32832
781,32832
782,32832
783,32768
784,32704
785,32704
786,32640
787,32640
788,32640
789,32640
790,32640
791,32704
792,32704
793,32704
794,32640
795,32640
796,32640
797,32640
798,32640
799,32576
800,32640
801,32704
802,32704
803,32576
804,32576
805,32576
806,32576
807,32576
808,32576
809,32576
810,32640
811,32576
812,32640
813,32704
814,32640
815,32640
816,32576
817,32576
818,32576
819,32576
820,32576
821,32576
822,32640
823,32640
824,32576
825,32576
826,32640
827,32640
828,32576
829,32512
830,32576
831,32576
832,32576
833,32640
834,32832
835,32960
836,33024
837,33088
838,33024
839,32960
840,32768
841,32640
842,32576
843,32512
844,32448
845,32384
846,32320
847,32384
848,32384
849,32384
850,32384
851,32448
852,32512
853,32512
854,32576
855,32640
856,32704
857,32704
858,32704
859,32704
860,32768
861,32832
862,32960
863,33408
864,34112
865,34944
866,36032
867,37056
868,36992
869,35712
870,33920
871,32192
872,30848
873,29952
874,29504
875,29760
876,30784
877,31360
878,31872
879,32384
880,32704
881,32896
882,33024
883,33152
884,33216
885,33216
886,33152
887,33152
888,33088
889,32960
890,32896
891,32896
892,32832
893,32832
894,32832
895,32768
896,32768
897,32704
898,32704
899,32768
900,32704
901,32768
902,32832
903,32768
904,32832
