,ECG
639,33728
640,33792
641,33792
642,33728
643,33600
644,33536
645,33472
646,33408
647,33472
648,33600
649,33728
650,33792
651,33856
652,33984
653,34048
654,34112
655,34176
656,34240
657,34304
658,34496
659,34496
660,34560
661,34560
662,34496
663,34368
664,34176
665,33984
666,33792
667,33536
668,33280
669,33152
670,33088
671,33088
672,33088
673,33088
674,33152
675,33152
676,33152
677,33152
678,33216
679,33216
680,33280
681,33280
682,33472
683,33600
684,33984
685,34624
686,35584
687,36672
688,36992
689,36096
690,34560
691,32960
692,31808
693,31232
694,31232
695,31616
696,32128
697,32576
698,33024
699,33408
700,33728
701,34048
702,34240
703,34368
704,34368
705,34240
706,34176
707,34176
708,34240
709,34240
710,34240
711,34240
712,34304
713,34240
714,34176
715,34176
716,34176
717,34176
718,34176
719,34304
720,34432
721,34496
722,34560
723,34624
724,34752
725,34816
726,34752
727,34752
728,34752
729,34688
730,34688
731,34624
732,34624
733,34688
734,34688
735,34688
736,34752
737,34816
738,34752
739,34752
740,34752
741,34624
742,34432
743,34240
744,34048
745,33920
746,33856
747,33792
748,33600
749,33472
750,33280
751,33152
752,33088
753,33088
754,33088
755,33088
756,33024
757,33216
758,33344
759,33344
760,33344
761,33408
762,33408
763,33408
764,33408
765,33344
766,33280
767,33216
768,33280
769,33344
770,33472
771,33536
772,33536
773,33472
774,33472
775,33408
776,33408
777,33408
778,33536
779,33664
780,33664
781,33664
782,33728
783,33792
784,33856
785,33984
786,34112
787,34048
788,33984
789,33984
790,34048
791,34240
792,34432
793,34496
794,34496
795,34432
796,34304
797,34240
798,34176
799,34112
800,33920
801,33664
802,33344
803,33216
804,33152
805,33088
806,33088
807,33216
808,33280
809,33344
810,33472
811,33536
812,33600
813,33600
814,33536
815,33536
816,33536
817,33664
818,33984
819,34560
820,35456
821,36544
822,37056
823,36416
824,34880
825,33280
826,31936
827,31168
828,31168
829,31552
830,32064
831,32576
832,33024
833,33408
834,33792
835,34112
836,34304
837,34368
838,34368
839,34368
840,34368
841,34368
842,34304
843,34240
844,34240
845,34240
846,34240
847,34304
848,34304
849,34304
850,34368
851,34368
852,34368
853,34368
854,34496
855,34496
856,34496
857,34496
858,34560
859,34560
860,34560
861,34624
862,34752
863,34816
864,34944
865,35008
866,34944
867,34880
868,34816
869,34752
870,34752
871,34752
872,34688
873,34560
874,34560
875,34560
876,34496
877,34368
878,34176
879,34048
880,33856
881,33664
882,33600
883,33472
884,33408
885,33280
886,33216
887,33216
888,33152
889,33152
890,33152
891,33216
892,33216
893,33216
894,33216
895,33152
896,33088
897,33088
898,33152
899,33216
900,33280
901,33280
902,33344
903,33408
904,33472
905,33536
906,33600
907,33728
908,33728
909,33728
910,33792
911,33792
912,33792
913,33728
914,33664
915,33600
916,33600
917,33728
918,33856
919,33984
920,33984
921,33984
922,34048
923,34112
924,34240
925,34368
926,34432
927,34432
928,34432
929,34368
930,34240
931,34176
932,34048
933,33920
934,33664
935,33408
936,33280
937,33216
938,33216
939,33216
940,33280
941,33344
942,33344
943,33344
944,33344
945,33344
946,33344
947,33344
948,33408
949,33472
950,33728
951,34112
952,35200
953,35904
954,36800
955,36992
956,35904
957,34304
958,32768
959,31680
960,31360
961,31616
962,32128
963,32576
964,33024
965,33536
966,33792
967,34048
968,34112
969,34240
970,34368
971,34368
972,34304
973,34304
974,34368
975,34368
976,34368
977,34368
978,34304
979,34240
980,34240
981,34240
982,34304
983,34240
984,34240
985,34240
986,34304
987,34368
988,34432
989,34496
990,34496
991,34560
992,34560
993,34560
994,34560
995,34688
996,34752
997,34880
998,34880
999,34880
1000,34880
1001,34880
1002,34880
1003,34880
1004,34816
1005,34752
1006,34688
1007,34688
1008,34624
1009,34496
1010,34368
1011,34176
1012,33984
1013,33856
1014,33664
1015,33472
1016,33344
1017,33280
1018,33216
1019,33216
1020,33280
1021,33216
1022,33216
1023,33216
1024,33280
1025,33280
1026,33280
1027,33280
1028,33280
1029,33280
1030,33344
1031,33408
1032,33472
1033,33472
1034,33472
1035,33472
1036,33600
1037,33600
1038,33664
1039,33664
1040,33728
1041,33728
1042,33728
1043,33664
1044,33664
1045,33728
1046,33792
1047,33792
1048,33856
1049,33920
1050,33984
1051,34048
1052,34112
1053,34304
1054,34496
1055,34624
1056,34688
1057,34688
1058,34624
1059,34560
1060,34432
1061,34240
1062,34048
1063,33728
1064,33472
1065,33280
1066,33152
1067,33152
1068,33152
1069,33152
1070,33216
1071,33216
1072,33280
1073,33280
1074,33344
1075,33408
1076,33408
1077,33472
1078,33536
1079,33664
1080,33920
1081,34368
1082,35072
1083,36032
1084,36416
1085,35584
1086,33984
1087,32448
1088,31488
1089,31040
1090,31232
1091,31808
1092,32384
1093,32832
1094,33280
1095,33728
1096,33984
1097,34240
1098,34368
1099,34432
1100,34432
1101,34368
