,ECG
639,32384
640,32128
641,32192
642,32384
643,32320
644,32128
645,32192
646,32768
647,32960
648,32384
649,32000
650,32192
651,32576
652,32896
653,33088
654,33280
655,33344
656,33408
657,33600
658,33280
659,32768
660,32704
661,32512
662,32064
663,32000
664,32256
665,32576
666,32960
667,33152
668,33344
669,33280
670,32832
671,32640
672,32448
673,32448
674,33088
675,33152
676,33088
677,33536
678,33600
679,33344
680,33152
681,33344
682,33536
683,33280
684,32832
685,32640
686,32704
687,32832
688,33024
689,33216
690,33024
691,32768
692,33216
693,33792
694,33792
695,33600
696,33664
697,34112
698,34240
699,34176
700,33792
701,33728
702,33856
703,34176
704,34112
705,33408
706,33024
707,33024
708,33152
709,33280
710,33344
711,33280
712,32768
713,32192
714,32000
715,32320
716,32832
717,32896
718,32768
719,33408
720,33728
721,33024
722,32128
723,31488
724,31360
725,31936
726,32960
727,32896
728,32128
729,32064
730,33152
731,34944
732,36544
733,38528
734,41088
735,43648
736,44928
737,44224
738,42048
739,38848
740,35584
741,33152
742,31104
743,29632
744,29056
745,29248
746,29632
747,30144
748,30336
749,30528
750,31040
751,31552
752,31936
753,32256
754,32512
755,32704
756,32896
757,33280
758,33664
759,33984
760,33856
761,33536
762,33088
763,32512
764,31936
765,31744
766,32000
767,32448
768,32960
769,33344
770,33600
771,33664
772,33472
773,33280
774,33344
775,33792
776,34432
777,34560
778,34240
779,34240
780,34432
781,33920
782,33728
783,33728
784,33344
785,32896
786,32704
787,32768
788,32960
789,33152
790,33088
791,33280
792,33856
793,34176
794,34048
795,34048
796,34240
797,34176
798,34368
799,34496
800,34304
801,33984
802,34240
803,34560
804,34560
805,34304
806,33728
807,33344
808,33216
809,33472
810,33856
811,33856
812,33856
813,34048
814,34176
815,34176
816,33920
817,33920
818,34176
819,34560
820,34624
821,34368
822,34048
823,33856
824,34432
825,34816
826,34368
827,33920
828,33856
829,33920
830,34176
831,34624
832,35136
833,35648
834,35776
835,35648
836,35584
837,35520
838,35520
839,35392
840,35200
841,35200
842,35456
843,35712
844,35776
845,35712
846,35648
847,35456
848,35136
849,34752
850,34560
851,34304
852,34112
853,33920
854,33856
855,33728
856,33536
857,33536
858,33536
859,33600
860,33344
861,33152
862,33344
863,33344
864,33024
865,32896
866,32896
867,33344
868,34624
