,ECG
639,34880
640,34880
641,34816
642,34752
643,34752
644,34752
645,34688
646,34624
647,34624
648,34560
649,34432
650,34304
651,34048
652,33792
653,33536
654,33280
655,33088
656,32896
657,32768
658,32576
659,32320
660,32064
661,32000
662,31936
663,31936
664,32000
665,32064
666,32064
667,32064
668,32128
669,32192
670,32256
671,32384
672,32448
673,32576
674,32640
675,32704
676,32832
677,32896
678,32896
679,32960
680,32960
681,32960
682,33024
683,33088
684,33152
685,33216
686,33216
687,33216
688,33216
689,33216
690,33216
691,33216
692,33152
693,33152
694,33216
695,33280
696,33280
697,33280
698,33280
699,33280
700,33344
701,33344
702,33408
703,33408
704,33408
705,33344
706,33280
707,33280
708,33344
709,33408
710,33536
711,33664
712,33792
713,33920
714,33984
715,33984
716,33920
717,33856
718,33792
719,33856
720,33920
721,33920
722,33920
723,33920
724,33856
725,33792
726,33728
727,33664
728,33472
729,33344
730,33280
731,33280
732,33216
733,33088
734,32896
735,32704
736,32640
737,32640
738,32640
739,32704
740,32768
741,32832
742,32896
743,32960
744,33024
745,33088
746,33088
747,33088
748,33088
749,33152
750,33216
751,33280
752,33344
753,33344
754,33280
755,33280
756,33344
757,33152
758,32768
759,32192
760,31744
761,31872
762,32768
763,34560
764,36992
765,40768
766,42560
767,43520
768,42688
769,40576
770,38144
771,35584
772,33088
773,30976
774,29440
775,28544
776,28416
777,29056
778,30080
779,31104
780,31872
781,32384
782,32704
783,32960
784,33152
785,33280
786,33408
787,33408
788,33408
789,33408
790,33408
791,33472
792,33536
793,33664
794,33664
795,33664
796,33728
797,33728
798,33728
799,33728
800,33792
801,33856
802,33920
803,33984
804,33984
805,34048
806,34112
807,34176
808,34240
809,34368
810,34496
811,34560
812,34624
813,34624
814,34560
815,34624
816,34752
817,34752
818,34752
819,34688
820,34688
821,34624
822,34560
823,34432
824,34368
825,34240
826,34112
827,33920
828,33728
829,33536
830,33280
831,32960
832,32768
833,32640
834,32448
835,32256
836,32064
837,31936
838,31872
839,31936
840,32064
841,32064
842,32064
843,32064
844,32128
845,32192
846,32256
847,32384
848,32448
849,32576
850,32704
851,32768
852,32768
853,32832
854,32896
855,32960
856,33024
857,33024
858,33024
859,33088
860,33088
861,33088
862,33152
863,33216
864,33280
865,33280
866,33280
867,33280
868,33344
869,33344
870,33280
871,33216
872,33216
873,33216
874,33216
875,33216
876,33216
877,33216
878,33216
879,33216
880,33216
881,33216
882,33216
883,33216
884,33280
885,33344
886,33344
887,33408
888,33536
889,33600
890,33664
891,33792
892,33856
893,33920
894,33920
895,33920
896,33856
897,33856
898,33856
899,33856
900,33856
901,33792
902,33728
903,33664
904,33600
905,33536
906,33408
907,33344
908,33216
909,33216
910,33152
911,33024
912,32896
913,32832
914,32768
915,32768
916,32768
917,32768
918,32768
919,32768
920,32704
921,32704
922,32768
923,32896
924,32896
925,32960
926,32960
927,33024
928,33088
929,33088
930,33152
931,33216
932,33216
933,33280
934,33344
935,33216
936,33024
937,32384
938,31744
939,31680
940,32384
941,33792
942,36032
943,39104
944,41920
945,43392
946,43072
947,41280
948,38848
949,36352
950,33856
951,31616
952,29952
953,28800
954,28416
955,28736
956,29632
957,30656
958,31552
959,32128
960,32704
961,32896
962,33088
963,33216
964,33280
965,33344
966,33408
967,33408
968,33408
969,33408
970,33472
971,33472
972,33536
973,33600
974,33664
975,33792
976,33792
977,33792
978,33792
979,33856
980,33856
981,33984
982,33984
983,34048
984,34048
985,34112
986,34240
987,34240
988,34368
989,34432
990,34432
991,34560
992,34624
993,34624
994,34688
995,34752
996,34752
997,34688
998,34624
999,34624
1000,34560
1001,34496
1002,34368
1003,34304
1004,34176
1005,33856
1006,33728
1007,33472
1008,33280
1009,33024
1010,32832
1011,32640
1012,32448
1013,32320
1014,32064
1015,32000
1016,32000
1017,32000
1018,31936
1019,32000
1020,32000
1021,32128
1022,32128
1023,32256
1024,32384
1025,32448
1026,32448
1027,32512
1028,32640
1029,32768
1030,32832
1031,32896
1032,32896
1033,33024
1034,33024
1035,33024
1036,33024
1037,33088
1038,33152
1039,33152
1040,33152
1041,33152
1042,33152
1043,33152
1044,33088
1045,33088
1046,33088
1047,33152
1048,33216
1049,33280
1050,33216
1051,33280
1052,33216
1053,33216
1054,33216
1055,33280
1056,33280
1057,33280
1058,33216
1059,33216
1060,33216
1061,33216
1062,33216
1063,33152
1064,33152
1065,33152
1066,33344
1067,33408
1068,33536
1069,33664
1070,33856
1071,33920
1072,33920
1073,33920
1074,33856
1075,33792
1076,33728
1077,33728
1078,33792
1079,33792
1080,33792
1081,33856
1082,33728
1083,33600
1084,33536
1085,33408
1086,33280
1087,33152
1088,33088
1089,33024
1090,32832
1091,32704
1092,32704
1093,32640
1094,32704
1095,32640
1096,32768
1097,32832
1098,32896
1099,32896
1100,32832
1101,32832
1102,32832
1103,32896
1104,32896
1105,32960
1106,32896
1107,32896
1108,32896
1109,32960
1110,32896
1111,33216
1112,33280
1113,33344
1114,33216
1115,32768
1116,32128
1117,31488
1118,31552
1119,31552
1120,34048
1121,36544
1122,39744
1123,42368
1124,43456
1125,43264
1126,40832
1127,38400
1128,35840
1129,33344
1130,31168
1131,29568
1132,28544
1133,28288
1134,28800
1135,29760
1136,30848
1137,31680
1138,32256
1139,32640
1140,32832
1141,33024
1142,33088
1143,33216
1144,33472
1145,33664
1146,33664
1147,33728
1148,33664
1149,33600
1150,33472
1151,33472
1152,33472
1153,33472
1154,33408
1155,33344
1156,33408
1157,33344
1158,33344
1159,33344
1160,33280
1161,33216
1162,33408
1163,33920
1164,34432
1165,34688
1166,34816
1167,35008
1168,35136
1169,35136
1170,35072
1171,35008
1172,34880
1173,34816
1174,34880
1175,35008
1176,35008
1177,35008
1178,34944
1179,34880
1180,34816
1181,34688
1182,34496
1183,34176
1184,33472
1185,33408
1186,33088
1187,33088
1188,33088
1189,32960
1190,32832
1191,32448
1192,32000
1193,31680
1194,31552
1195,31552
1196,31552
1197,31424
1198,31360
1199,31552
1200,32000
1201,32576
1202,32896
1203,32704
1204,32640
1205,32832
1206,33152
1207,33344
1208,33152
1209,33216
1210,33408
1211,33088
1212,32576
1213,32192
1214,31872
1215,31872
1216,32064
1217,32320
1218,32448
1219,32768
1220,33216
1221,33472
1222,33792
1223,34304
1224,34432
1225,34112
1226,33408
1227,33216
1228,33472
1229,33152
1230,32512
1231,32320
1232,32704
1233,33216
1234,33152
