,ECG
0,35712
1,35648
2,35584
3,35520
4,35328
5,35136
6,34880
7,34752
8,34688
9,34496
10,34304
11,34240
12,34176
13,34048
14,33984
15,33984
16,33984
17,34112
18,33984
19,33920
20,33792
21,33536
22,33152
23,33088
24,33600
25,35136
26,37568
27,40704
28,44288
29,47488
30,48960
31,48064
32,45248
33,41856
34,38400
35,35392
36,33024
37,31552
38,30720
39,30336
40,30208
41,30400
42,30656
43,30912
44,31104
45,31424
46,31744
47,31936
48,32192
49,32448
50,32704
51,32896
52,33024
53,33216
54,33408
55,33472
56,33472
57,33600
58,33728
59,33856
60,33984
61,34112
62,34240
63,34304
64,34240
65,34176
66,34240
67,34304
68,34304
69,34240
70,34432
71,34496
72,34560
73,34560
74,34688
75,34816
76,34944
77,34944
78,35072
79,35136
80,35136
81,35136
82,35136
83,35200
84,35200
85,35136
86,35072
87,35008
88,34944
89,34816
90,34688
91,34624
92,34560
93,34432
94,34240
95,34176
96,34112
97,33920
98,33728
99,33664
100,33600
101,33472
102,33280
103,33152
104,33152
105,33088
106,33024
107,33024
108,33152
109,33088
110,33024
111,33088
112,33152
113,33216
114,33152
115,33152
116,33280
117,33344
118,33344
119,33280
120,33408
121,33472
122,33536
123,33600
124,33792
125,33984
126,33984
127,33984
128,34048
129,34176
130,34112
131,34048
132,34112
133,34240
134,34240
135,34176
136,34176
137,34240
138,34304
139,34304
140,34240
141,34240
142,34240
143,34176
144,34176
145,34240
146,34304
147,34304
148,34240
149,34304
150,34368
151,34304
152,34240
153,34240
154,34240
155,34176
156,34048
157,34112
158,34240
159,34240
160,34112
161,34112
162,34112
163,34112
164,34048
165,34048
166,34176
167,34176
168,34112
169,34048
170,34048
171,34112
172,34048
173,34048
174,34048
175,34176
176,34112
177,34048
178,34048
179,34048
180,34048
181,34048
182,34048
183,34176
184,34112
185,33984
186,33984
187,34048
188,34112
189,34112
190,34112
191,34176
192,34240
193,34176
194,34176
195,34240
196,34240
197,34112
198,33984
199,34048
200,34048
201,34048
202,34048
203,34112
204,34240
205,34240
206,34176
207,34240
208,34432
209,34496
210,34496
211,34624
212,34816
213,35008
214,35136
215,35200
216,35328
217,35328
218,35136
219,34816
220,34560
221,34368
222,34176
223,33920
224,33728
225,33600
226,33472
227,33344
228,33280
229,33344
230,33344
231,33344
232,33344
233,33472
234,33344
235,33024
236,32704
237,32640
238,33024
239,34304
240,36672
241,40256
242,43328
243,46464
244,48192
245,47680
246,45248
247,41856
248,38336
249,35328
250,33024
251,31424
252,30400
253,30016
254,29952
255,30016
256,30144
257,30400
258,30848
259,31168
260,31424
261,31680
262,31936
263,32192
264,32384
265,32576
266,32768
267,32960
268,33088
269,33216
270,33344
271,33472
272,33536
273,33600
274,33728
275,33792
276,33856
277,33856
278,33984
279,34176
280,34240
281,34240
282,34304
283,34432
284,34496
285,34496
286,34560
287,34752
288,34816
289,34880
290,34880
291,35008
292,35072
293,35072
294,35136
295,35200
296,35328
297,35200
298,35136
299,35136
300,35072
301,34944
302,34752
303,34688
304,34624
305,34560
306,34432
307,34368
308,34368
309,34240
310,34112
311,33984
312,33920
313,33728
314,33472
315,33280
316,33152
317,33088
318,32960
319,32896
320,32832
321,32832
322,32768
323,32768
324,32832
325,32960
326,32960
327,32960
328,33024
329,33152
330,33216
331,33216
332,33280
333,33344
334,33408
335,33408
336,33472
337,33600
338,33728
339,33728
340,33728
341,33856
342,33920
343,33920
344,33920
345,33984
346,34048
347,33984
348,33920
349,34048
350,34176
351,34240
352,34176
353,34240
354,34304
355,34240
356,34176
357,34176
358,34176
359,34176
360,34112
361,34048
362,34112
363,34112
364,34048
365,34048
366,34112
367,34112
368,34048
369,34048
370,34048
371,34112
372,34048
373,33984
374,33920
375,33984
376,33984
377,33920
378,33984
379,34048
380,33984
381,33920
382,33920
383,34048
384,34048
385,33920
386,33984
387,34048
388,34176
389,34176
390,34176
391,34240
392,34304
393,34304
394,34368
395,34496
396,34624
397,34752
398,34816
399,34944
400,35072
401,35072
402,34944
403,34816
404,34624
405,34304
406,34048
407,33920
408,33856
409,33728
410,33536
411,33408
412,33408
413,33344
414,33280
415,33280
416,33408
417,33472
418,33344
419,33280
420,33152
421,32896
422,32576
423,32448
424,33088
425,34688
426,37184
427,40320
428,44160
429,47104
430,48128
431,46976
432,44160
433,40960
434,37632
435,34560
436,32384
437,31232
438,30528
439,30144
440,30080
441,30272
442,30528
443,30784
444,30976
445,31360
446,31680
447,31936
448,32064
449,32384
450,32640
451,32768
452,32832
453,32960
454,33152
455,33216
456,33280
457,33408
458,33664
459,33728
460,33792
461,33856
462,34048
