,ECG
308,33856
309,33920
310,33792
311,34048
312,34560
313,34432
314,33920
315,33664
316,33664
317,33920
318,34176
319,34048
320,33856
321,33984
322,34432
323,34816
324,34816
325,34496
326,34176
327,34112
328,34304
329,34624
330,34816
331,34752
332,34496
333,34240
334,34112
335,33984
336,33792
337,33664
338,33728
339,33984
340,33984
341,33600
342,33280
343,32960
344,32768
345,32768
346,32896
347,32960
348,33088
349,33280
350,33408
351,33472
352,33600
353,33664
354,33600
355,33472
356,33216
357,32960
358,32960
359,33472
360,34752
361,36672
362,39040
363,42112
364,45056
365,46848
366,46336
367,43136
368,38528
369,34048
370,30784
371,28992
372,28416
373,28800
374,29696
375,29760
376,31104
377,31680
378,32128
379,32448
380,32704
381,32896
382,33152
383,33344
384,33472
385,33728
386,33856
387,33728
388,33664
389,33728
390,33984
391,34304
392,34496
393,34368
394,34112
395,33856
396,33984
397,34176
398,34176
399,34176
400,34240
401,34496
402,34752
403,34752
404,34816
405,34944
406,35136
407,35200
408,35328
409,35520
410,35712
411,35712
412,35712
413,35776
414,35520
415,35200
416,35200
417,35200
418,34880
419,34368
420,34048
421,33792
422,33472
423,33216
424,33088
425,33024
426,32896
427,32896
428,32832
429,32832
430,32768
431,32640
432,32576
433,32576
434,32704
435,33088
436,33472
437,33472
438,33088
439,32960
440,33088
441,33216
442,33088
443,32896
444,32832
445,33024
446,33344
447,33344
448,33280
449,33344
450,33408
451,33536
452,33664
453,33856
454,33920
455,33920
456,33856
457,34048
458,34432
459,34688
460,34432
461,34048
462,33984
463,34112
464,33920
465,33536
466,33536
467,33728
468,33920
469,34112
470,34176
471,34176
472,34176
473,34240
474,34560
475,34752
476,35008
477,35200
478,35072
479,34688
480,34432
481,34304
482,34112
483,33920
484,33728
485,33536
486,33472
487,33152
488,32832
489,32576
490,32448
491,32512
492,32832
493,33088
494,33216
495,33216
496,33152
497,33088
498,33280
499,33600
500,33856
501,33920
502,33536
503,33024
504,32896
505,33472
506,34816
507,36544
508,38720
509,41472
510,44544
511,46720
512,46592
513,43520
514,38784
515,33984
516,30272
517,28480
518,28224
519,28800
520,29696
521,30464
522,31104
523,31680
524,32192
525,32512
526,32768
527,32832
528,32960
529,33088
530,33152
531,33152
532,33152
533,33280
534,33472
535,33664
536,33856
537,33920
538,33920
539,33920
540,34048
541,34240
542,34432
543,34624
544,34944
545,35136
546,34880
547,34496
548,34560
549,35072
550,35392
551,35200
552,34816
553,34624
554,34688
555,34816
556,34944
557,34944
558,35136
559,35456
560,35456
561,35136
562,34880
563,35008
564,35136
565,35008
566,34752
567,34688
568,34496
569,33856
570,33280
571,32896
572,32640
573,32512
574,32576
575,32512
576,32576
577,32768
578,33024
579,33024
580,32960
581,32960
582,33024
583,32960
584,32832
585,32832
586,32960
587,33216
588,33408
589,33280
590,33344
591,33664
592,33728
593,33472
594,33536
595,33600
596,33600
597,33536
598,33664
599,33792
600,33856
601,33664
602,33728
603,33856
604,33984
605,33920
606,33920
607,33984
608,34240
609,34624
610,34752
611,34496
612,34112
613,33856
614,34112
615,34368
616,34240
617,34176
618,34240
619,34240
620,34176
621,34304
622,34496
623,34752
624,34816
625,34816
626,34624
627,34560
628,34752
629,34816
630,34624
631,34368
632,33728
633,33280
634,33216
635,33280
636,33152
637,32704
638,32512
639,32576
640,32704
641,32960
642,33152
643,33344
644,33472
645,33600
646,33728
647,33856
648,33984
649,33984
650,33664
651,33216
652,33344
653,34176
654,35776
655,37888
656,40448
657,43264
658,45760
659,46848
660,45568
661,41472
662,36352
663,31616
664,28736
665,27584
666,27776
667,28736
668,29888
669,30976
670,32000
671,32640
672,32896
673,33024
674,33472
675,33856
676,33600
677,33408
678,33408
679,33280
680,33344
681,33664
682,34048
683,33984
684,33664
685,33536
686,33536
687,33856
688,34304
689,34560
690,34496
691,34560
692,35264
693,35776
694,35328
695,34816
696,34560
697,34496
698,34688
699,35072
700,35264
701,35328
702,35584
703,35712
704,35776
705,35584
706,35200
707,34944
708,34880
709,35072
710,35392
711,35520
712,35456
713,35072
714,34560
715,34048
716,33856
717,33600
718,33344
719,33216
720,33216
721,32960
722,32704
723,32512
724,32448
725,32448
726,32512
727,32704
728,32960
729,33088
730,33152
731,33152
732,32960
733,32960
734,33152
735,33344
736,33408
737,33344
738,33216
739,33344
740,33472
741,33536
742,33536
743,33536
744,33728
745,34112
746,34176
747,34112
748,34112
749,34304
750,34304
751,34112
752,33856
753,33536
754,33472
755,33472
756,33600
757,33856
758,33920
759,33920
760,33920
761,34048
762,34368
763,34752
764,34944
765,35008
766,34944
767,34816
768,34752
769,34752
770,34880
771,35008
772,34880
773,34368
774,33792
775,33536
776,33408
777,33408
778,33472
779,33408
780,33088
781,32896
782,32896
783,33024
784,33088
785,33216
786,33408
787,33664
788,33728
789,33664
790,33664
791,33792
792,33984
793,33856
794,33536
795,33408
796,33216
797,32896
798,32768
799,33472
800,34816
801,36544
802,38976
803,41920
804,44928
805,46720
806,46272
807,43008
808,38336
809,33792
810,30464
811,28800
812,28544
813,29312
814,30592
815,31872
816,32384
817,32320
818,32256
819,32448
820,32704
821,32640
822,32512
823,32512
824,32768
825,33024
826,33344
827,33472
828,33536
829,33664
830,33920
831,34176
832,34432
833,34624
834,34624
835,34624
836,34816
837,35072
838,35072
839,34944
840,34880
841,35008
842,34944
843,34688
844,34496
845,34432
846,34624
847,34880
848,35136
849,35264
850,35264
851,35200
852,35264
853,35328
854,35328
855,35264
856,35264
857,35456
858,35520
859,35136
860,34752
861,34432
862,34240
863,33920
864,33600
865,33408
866,33024
867,32576
868,32320
869,32256
870,32192
871,32128
872,32128
873,32256
874,32640
875,32896
876,32960
877,33024
878,33088
879,33152
880,33536
881,33984
882,34176
883,34048
884,33856
885,33600
886,33408
887,33472
888,33344
889,33216
890,33280
891,33536
892,33536
893,33408
894,33408
895,33600
896,33856
897,33920
898,33856
899,33792
900,33792
901,33856
902,33920
903,34048
904,34304
905,34624
906,34496
907,33920
908,33792
909,34176
910,34432
911,34432
912,34496
913,34496
914,34560
915,34624
916,34880
917,35072
918,34944
919,34880
920,34624
921,34240
922,33792
923,33600
924,33600
925,33600
926,33344
927,33088
928,32896
929,33024
930,33216
931,33344
932,33600
933,33728
934,33664
935,33536
936,33408
937,33344
938,33280
939,33088
940,33088
941,33216
942,33664
943,33536
944,32896
945,32448
946,32640
947,33792
948,35712
949,38016
950,40960
951,44224
952,46656
953,47104
954,44800
955,40320
956,35392
957,31360
958,29120
959,28416
960,28800
961,29568
962,30144
963,30784
964,31488
965,32064
966,32320
967,32512
968,32768
969,33152
970,33600
971,33920
972,33984
973,33792
974,33664
975,33728
976,33856
977,33920
978,34048
979,34240
980,34432
981,34368
982,34432
983,34752
984,34880
985,34752
986,34496
987,34368
988,34304
989,34432
990,34624
991,34816
992,35008
993,35072
994,35136
995,35200
996,35264
997,35392
998,35520
999,35648
1000,35648
1001,35456
1002,35456
1003,35328
1004,34816
1005,34368
1006,34176
1007,34112
1008,34048
1009,33920
1010,33920
1011,34048
1012,33920
1013,33472
1014,33024
1015,32960
1016,33152
1017,33216
1018,32960
1019,32576
1020,32576
1021,32704
1022,32768
1023,32640
1024,32640
1025,32768
1026,32960
1027,33152
1028,32960
1029,32832
1030,32896
1031,33024
1032,33152
1033,33344
1034,33536
1035,33920
1036,34240
1037,34240
1038,33920
1039,33856
1040,33920
1041,33920
1042,33792
1043,33792
1044,33984
1045,34112
1046,34112
1047,33728
1048,33472
1049,33408
1050,33408
1051,33472
1052,33600
1053,33664
1054,33600
1055,33536
1056,33600
1057,33664
1058,33856
1059,34304
1060,34752
1061,35072
1062,35136
1063,35136
1064,34944
1065,34816
1066,34816
1067,34816
1068,34752
1069,34688
1070,34560
1071,34240
1072,34048
1073,33856
1074,33600
1075,33216
1076,32896
1077,32768
1078,32832
1079,33152
1080,33408
1081,33536
1082,33344
1083,33216
1084,33280
1085,33664
1086,33984
1087,33920
1088,33728
1089,33472
1090,33344
1091,33472
1092,33664
1093,33536
1094,33152
1095,32832
1096,32960
1097,33664
1098,35072
1099,36928
1100,39424
1101,42368
1102,45184
1103,46656
1104,45632
1105,41728
1106,36864
1107,32576
1108,29888
1109,28864
1110,28992
1111,29696
1112,30528
1113,31296
1114,31744
1115,31936
1116,32192
1117,32640
1118,33088
1119,33408
1120,33344
1121,33280
1122,33152
1123,33152
1124,33408
1125,33728
1126,33728
1127,33536
1128,33408
1129,33472
1130,33536
1131,33728
1132,33984
1133,34240
1134,34432
1135,34624
1136,34880
1137,35008
1138,34944
1139,34816
1140,35008
1141,35648
1142,36032
1143,36160
1144,35712
1145,35072
1146,34752
1147,34880
1148,34944
1149,34816
1150,34688
1151,34688
1152,34944
1153,35072
1154,35008
1155,34816
1156,34560
1157,34560
1158,34624
1159,34624
1160,34432
1161,34048
1162,33600
1163,33408
1164,33344
1165,33344
1166,33152
1167,33024
1168,32832
1169,32768
1170,32896
1171,32832
1172,32576
1173,32448
1174,32320
1175,32320
1176,32448
1177,32640
1178,32896
1179,33152
1180,33344
1181,33536
1182,33664
1183,33856
1184,34176
1185,34432
1186,34560
1187,34432
1188,34368
1189,33984
1190,33344
1191,33024
1192,33024
1193,33216
1194,33408
1195,33408
1196,33472
1197,33536
1198,33600
1199,33664
1200,33728
1201,33856
1202,34048
1203,34304
1204,34624
1205,34688
1206,34496
1207,34048
1208,33792
1209,33920
1210,34240
1211,34240
1212,34176
1213,34176
1214,34240
1215,34368
1216,34560
1217,34688
1218,34624
1219,34496
1220,34496
1221,34688
1222,34624
1223,34176
1224,33792
1225,33600
1226,33600
1227,33344
1228,33024
1229,32960
1230,33152
1231,33152
1232,33216
1233,33344
1234,33344
1235,33216
1236,33216
1237,33344
1238,33344
1239,33152
1240,33088
1241,33216
1242,33472
1243,33408
1244,33024
1245,32896
1246,33408
1247,34432
1248,35904
1249,37952
1250,40640
1251,43648
1252,45952
1253,46592
1254,44480
1255,40384
1256,35776
1257,31936
1258,29376
1259,28288
1260,28416
1261,29248
1262,30464
1263,31360
1264,32128
1265,32576
1266,32768
1267,32768
1268,32704
1269,32832
1270,33024
1271,33216
1272,33408
1273,33664
1274,33920
1275,34048
1276,33920
1277,34048
1278,34176
1279,34176
1280,34176
1281,34176
1282,34368
1283,34752
1284,35072
1285,34944
1286,34688
1287,34496
1288,34560
1289,34560
1290,34624
1291,34688
1292,34752
1293,34816
1294,35008
1295,35200
1296,35328
1297,35520
1298,35520
1299,35456
1300,35584
1301,35520
1302,35200
1303,34880
1304,34752
1305,34688
1306,34752
1307,34560
1308,34304
1309,34048
1310,33792
1311,33728
1312,33728
1313,33664
1314,33408
1315,33024
1316,32640
1317,32384
1318,32448
1319,32576
1320,32640
1321,32832
1322,33280
1323,33472
1324,33280
1325,32960
1326,32896
1327,32960
1328,32896
1329,32960
1330,33216
1331,33344
1332,33472
1333,33600
1334,33664
1335,33664
1336,33600
1337,33600
1338,33792
1339,33920
1340,33856
1341,33792
1342,33792
1343,33920
1344,33984
1345,34048
1346,33984
1347,33984
1348,34176
1349,34048
1350,33792
1351,33728
1352,33728
1353,33728
1354,33728
1355,33600
1356,33536
1357,33408
1358,33472
1359,33856
1360,34304
1361,34624
1362,34752
1363,34816
1364,34688
1365,34688
1366,34880
1367,35008
1368,34944
1369,34752
1370,34496
1371,34240
1372,33984
1373,33856
1374,33664
1375,33408
1376,33280
1377,33152
1378,33088
1379,33088
1380,33216
1381,33472
1382,33728
1383,33728
1384,33536
1385,33280
1386,33152
1387,33280
1388,33408
1389,33408
1390,33408
1391,33472
1392,33536
1393,33536
1394,33408
1395,33152
1396,32960
1397,33216
1398,34112
1399,35776
1400,38016
1401,40832
1402,43968
1403,46336
1404,46720
1405,44416
1406,40064
1407,35200
1408,31232
1409,28992
1410,28096
1411,28416
1412,29504
1413,30784
1414,31552
1415,32000
1416,32512
1417,32896
1418,32960
1419,32960
1420,33088
1421,33152
1422,33280
1423,33344
1424,33472
1425,33600
1426,33664
1427,33856
1428,34112
1429,34112
1430,33984
1431,33920
1432,33728
1433,33728
1434,33984
1435,34496
1436,34752
1437,34816
1438,34752
1439,34624
1440,34560
1441,34752
1442,35264
1443,35520
1444,35456
1445,35264
1446,35264
1447,35264
1448,34944
1449,34816
1450,34880
1451,34880
1452,34880
1453,35008
1454,35072
1455,35072
1456,35008
1457,34816
1458,34560
1459,34496
1460,34624
1461,34432
1462,34176
1463,33984
1464,33408
1465,32768
1466,32384
1467,32320
1468,32448
1469,32640
1470,32768
1471,32768
1472,32768
1473,32768
1474,32768
1475,32896
1476,32960
1477,32896
1478,32896
1479,33024
1480,33216
1481,33408
1482,33536
1483,33728
1484,33856
1485,33856
1486,33856
1487,33856
1488,33984
1489,33920
1490,33664
1491,33472
1492,33664
1493,33856
1494,33792
1495,33536
1496,33408
1497,33536
1498,33728
1499,33792
1500,33856
1501,33920
1502,33920
1503,34048
1504,34048
1505,34048
1506,34048
1507,33920
1508,33664
1509,33536
1510,33536
1511,33664
1512,34112
1513,34560
1514,34880
1515,34752
1516,34496
1517,34432
1518,34624
1519,34816
1520,34816
1521,34560
1522,34304
1523,34112
1524,33984
1525,34048
1526,33984
1527,33856
1528,33728
1529,33536
1530,33472
1531,33408
1532,33216
1533,33024
1534,33024
1535,33280
1536,33344
1537,33280
1538,33344
1539,33472
1540,33472
1541,33408
1542,33344
1543,33344
1544,33472
1545,33664
1546,33664
1547,33536
1548,33536
1549,33792
1550,34752
1551,36352
1552,38336
1553,41088
1554,44096
1555,46080
1556,45696
1557,42816
1558,38336
1559,33856
1560,30400
1561,28608
1562,28288
1563,28992
1564,30144
1565,31168
1566,31936
1567,32576
1568,32896
1569,33024
1570,33024
1571,33152
1572,33216
1573,33152
1574,33088
1575,33216
1576,33600
1577,33792
1578,33792
1579,33664
1580,33536
1581,33536
1582,33792
1583,34048
1584,34368
1585,34752
1586,34688
1587,34624
1588,34688
1589,34688
1590,34560
1591,34624
1592,34880
1593,35008
1594,35008
1595,35008
1596,34880
1597,35136
1598,35328
1599,35136
1600,35008
1601,34816
1602,34624
1603,34624
1604,34816
1605,35072
1606,35264
1607,35392
1608,35456
1609,35456
1610,35072
1611,34432
1612,34112
1613,33920
1614,33664
1615,33536
1616,33408
1617,32960
1618,32576
1619,32320
1620,32256
1621,32448
1622,32640
1623,32832
1624,32960
1625,33024
1626,32960
1627,32832
1628,32832
1629,32960
1630,33024
1631,33088
1632,33152
1633,33344
1634,33472
1635,33536
1636,33664
1637,33664
1638,33792
1639,33792
1640,33664
1641,33600
1642,33728
1643,33920
1644,33984
1645,34048
1646,33984
1647,33920
1648,33920
1649,34112
1650,34304
1651,34368
1652,34176
1653,33856
1654,33792
1655,33792
1656,33600
1657,33536
1658,33600
1659,33472
1660,33408
1661,33344
1662,33536
1663,34048
1664,34496
1665,34688
1666,34560
1667,34496
1668,34688
1669,35008
1670,35200
1671,35200
1672,35264
1673,35136
1674,34752
1675,34176
1676,33728
1677,33536
1678,33472
1679,33664
1680,33600
1681,33152
1682,32960
1683,32960
1684,33216
1685,33408
1686,33536
1687,33408
1688,33152
1689,33024
1690,33024
1691,33024
1692,33152
1693,33472
1694,33856
1695,33984
1696,33792
1697,33664
1698,33728
1699,33536
1700,33088
1701,33024
1702,33920
1703,35776
1704,38528
1705,42624
1706,44608
1707,46464
1708,46144
1709,43072
1710,38400
1711,33600
1712,29952
1713,28480
1714,28288
1715,28928
1716,29824
1717,30592
1718,31488
1719,32192
1720,32640
1721,32768
1722,32960
1723,33152
1724,33344
1725,33600
1726,33792
1727,33664
1728,33600
1729,33728
1730,33984
1731,34112
1732,34112
1733,34112
1734,34240
1735,34304
1736,34176
1737,34048
1738,34176
1739,34368
1740,34240
1741,34176
1742,34368
1743,34560
1744,34880
1745,35072
1746,35072
1747,35072
1748,35200
1749,35520
1750,35840
1751,35840
1752,35776
1753,35584
1754,35328
1755,35200
1756,35072
1757,34944
1758,34752
1759,34688
1760,34688
1761,34688
1762,34560
1763,34432
1764,34112
1765,33792
1766,33600
1767,33344
1768,33280
1769,33344
1770,33536
1771,33600
1772,33216
1773,32640
1774,32384
1775,32320
1776,32320
1777,32576
1778,32832
1779,32832
1780,32768
1781,32768
1782,32896
1783,33088
1784,33344
1785,33472
1786,33536
1787,33472
1788,33536
1789,33600
1790,33664
1791,33664
1792,33792
1793,33984
1794,33920
1795,33792
1796,33664
1797,33664
1798,33920
1799,34368
1800,34432
1801,33920
1802,33472
1803,33344
1804,33408
1805,33472
1806,33536
1807,33600
1808,33664
1809,33664
1810,33792
1811,33728
1812,33728
1813,34048
1814,34560
1815,34880
1816,34880
1817,34688
1818,34560
1819,34624
1820,34816
1821,34688
1822,34880
1823,35328
1824,35264
1825,34240
1826,33920
1827,33664
1828,33600
1829,33536
1830,33344
1831,33088
1832,32896
1833,32768
1834,32768
1835,32896
1836,33024
1837,33344
1838,33536
1839,33536
1840,33472
1841,33536
1842,33728
1843,34048
1844,34048
1845,33792
1846,33536
1847,33600
1848,33472
1849,32896
1850,32512
1851,32896
1852,33920
1853,35520
1854,37696
1855,40768
1856,43584
1857,45952
1858,46400
1859,43968
1860,39552
1861,34816
1862,30784
1863,29056
1864,28416
1865,28992
1866,30016
1867,30912
1868,31616
1869,32192
1870,32384
1871,32384
1872,32512
1873,32768
1874,33152
1875,33344
1876,33472
1877,33472
1878,33472
1879,33408
1880,33472
1881,33664
1882,33728
1883,33728
1884,33792
1885,33856
1886,33920
1887,34048
1888,34112
1889,34240
1890,34368
1891,34560
1892,34688
1893,34752
1894,34880
1895,35072
1896,35520
1897,35904
1898,35776
1899,35200
1900,35008
1901,35008
1902,34816
1903,34624
1904,34624
1905,34624
1906,34816
1907,34880
1908,34688
1909,34560
1910,34624
1911,34560
1912,34560
1913,34560
1914,34496
1915,34048
1916,33792
1917,33664
1918,33536
1919,33408
1920,33280
1921,33152
1922,32960
1923,32704
1924,32704
1925,32832
1926,32832
1927,32704
1928,32640
1929,32640
1930,32768
1931,32704
1932,32704
1933,32896
1934,33152
1935,33344
1936,33408
1937,33408
1938,33472
1939,33600
1940,33664
1941,33728
1942,33728
1943,33856
1944,33984
1945,34368
1946,34368
1947,34432
1948,34112
1949,33792
1950,33536
1951,33152
1952,33024
1953,33088
1954,33216
1955,33536
1956,33984
1957,34368
1958,34560
1959,34688
1960,34560
1961,34432
1962,34496
1963,34688
1964,34944
1965,35008
1966,34816
1967,34496
1968,34176
1969,33984
1970,33920
1971,33920
1972,33984
1973,33920
1974,33536
1975,32960
1976,32768
1977,32832
1978,33152
1979,33408
1980,33280
1981,32960
1982,32832
1983,32832
1984,32896
1985,32960
1986,33152
1987,33280
1988,33344
1989,33472
1990,33536
1991,33472
1992,33344
1993,33088
1994,33152
1995,34048
1996,35776
1997,38464
1998,41536
1999,44800
2000,46848
2001,46784
2002,43392
2003,38720
2004,34048
2005,30592
2006,28736
2007,28288
2008,28608
2009,29312
2010,30144
2011,30912
2012,31744
2013,32256
2014,32704
2015,33024
2016,33088
2017,33216
2018,33536
2019,33728
2020,33856
2021,33920
2022,33920
2023,33728
2024,33792
2025,34112
2026,34304
2027,34048
2028,34048
2029,34496
2030,34688
2031,34304
2032,33920
2033,33856
2034,33920
2035,34112
2036,34304
2037,34560
2038,34816
2039,35008
2040,35072
2041,35136
2042,35328
2043,35584
2044,35904
2045,35968
2046,35456
2047,34944
2048,34560
2049,34368
2050,34368
2051,34560
2052,34880
2053,35136
2054,34944
2055,34432
2056,33984
2057,33664
2058,33536
2059,33472
2060,33408
2061,33280
2062,33152
2063,33088
2064,33024
2065,33216
2066,33600
2067,33856
2068,33536
2069,33280
2070,33024
2071,32832
2072,32768
2073,32896
2074,32896
2075,32896
2076,33024
2077,33280
2078,33280
2079,33600
2080,33728
2081,33728
2082,33792
2083,33856
2084,34048
2085,34304
2086,34368
2087,34304
2088,34240
2089,34176
2090,34304
2091,34496
2092,34240
2093,33856
2094,33536
2095,33536
2096,33728
2097,33984
2098,34304
2099,34688
2100,35072
2101,35136
2102,35072
2103,34944
2104,34880
2105,35008
2106,35200
2107,35072
2108,34752
2109,34560
2110,34176
2111,33728
2112,33344
2113,32960
2114,32640
2115,32448
2116,32512
2117,32512
2118,33344
2119,33472
2120,33408
2121,33280
2122,33280
2123,33344
2124,33472
2125,33408
2126,33408
2127,33536
2128,33600
2129,33408
2130,33216
2131,32960
2132,32896
2133,32448
2134,32640
2135,33536
2136,35264
2137,37760
2138,40832
2139,44160
2140,46656
2141,47232
2142,44928
2143,40320
2144,35328
2145,31296
2146,28992
2147,28288
2148,28608
2149,29568
2150,30400
2151,30976
2152,31488
2153,32064
2154,32640
2155,32960
2156,33088
2157,33152
2158,33280
2159,33536
2160,33792
2161,33664
2162,33536
2163,33344
2164,33600
2165,33984
2166,34112
2167,34112
2168,34112
2169,33984
2170,33984
2171,34176
2172,34496
2173,34816
2174,34816
2175,34688
2176,34880
2177,34816
2178,35264
2179,35200
2180,34944
2181,34816
2182,34688
2183,34688
2184,34880
2185,35200
2186,35456
2187,35456
2188,35136
2189,34752
2190,34624
2191,34624
2192,34624
2193,34752
2194,35072
2195,35072
2196,34624
2197,34176
2198,34048
2199,33984
2200,33664
2201,33280
2202,33088
2203,33088
2204,33280
2205,33216
2206,32960
2207,32768
2208,32832
2209,32896
2210,32896
2211,33024
2212,33280
2213,33408
2214,33280
2215,33216
2216,33408
2217,33600
2218,33472
2219,33280
2220,33344
2221,33536
2222,33536
2223,34112
2224,34112
2225,33792
2226,33728
2227,33728
2228,33792
2229,33856
2230,34048
2231,34240
2232,34240
2233,33984
2234,33856
2235,34048
2236,34368
2237,34624
2238,34688
2239,34752
2240,34752
2241,34752
2242,34880
2243,35008
2244,34944
2245,34816
2246,34752
2247,34688
2248,34432
2249,34048
2250,33856
2251,33920
2252,33920
2253,33472
2254,32896
2255,32640
2256,32704
2257,32832
2258,32896
2259,33024
2260,33088
2261,33088
2262,33088
2263,33152
2264,33344
2265,33536
2266,33792
2267,34112
2268,34176
2269,33856
2270,33472
2271,33216
2272,33088
2273,33152
2274,33344
2275,34304
2276,36096
2277,38784
2278,42048
2279,45120
2280,46976
2281,46464
2282,42944
2283,37888
2284,33152
2285,29952
2286,28480
2287,28672
2288,29568
2289,30336
2290,30912
2291,31424
2292,31872
2293,32320
2294,32704
2295,32896
2296,33152
2297,33216
2298,33280
2299,33280
2300,33152
2301,33216
2302,33408
2303,33600
2304,33792
2305,33984
2306,34048
2307,34176
2308,34496
2309,34496
2310,34560
2311,34688
2312,34688
2313,34688
2314,34624
2315,34368
2316,34176
2317,34304
2318,34432
2319,34432
2320,34496
2321,34560
2322,34816
2323,35008
2324,35200
2325,35328
2326,35520
2327,35456
2328,35200
2329,34880
2330,34816
2331,34944
2332,35008
2333,34880
2334,34816
2335,34688
2336,34368
2337,34112
2338,33792
2339,33664
2340,33472
2341,33152
2342,32960
2343,32832
2344,32768
2345,32704
2346,32640
2347,32768
2348,32960
2349,33216
2350,33216
2351,33216
2352,33216
2353,33280
2354,33408
2355,33472
2356,33280
2357,33216
2358,33408
2359,33664
2360,33728
2361,33664
2362,33600
2363,33472
2364,33472
2365,33664
2366,33920
2367,34112
2368,34048
2369,33920
2370,33920
2371,33984
2372,33984
2373,33984
2374,34304
2375,34688
2376,34816
2377,34880
2378,35136
2379,35392
2380,35264
2381,34688
2382,34304
2383,34240
2384,34304
2385,34368
2386,34304
2387,33984
2388,33728
2389,33664
2390,33664
2391,33600
2392,33280
2393,33152
2394,33280
2395,33280
2396,33152
2397,33152
2398,33280
2399,33280
2400,33216
2401,33088
2402,33152
2403,33280
2404,33408
2405,33280
2406,33152
2407,33024
2408,33024
2409,32960
2410,32896
2411,32832
2412,33024
2413,33728
2414,35200
2415,37504
2416,40704
2417,43904
2418,46528
2419,47296
2420,45248
2421,40704
2422,35520
2423,31360
2424,28928
2425,28160
2426,28544
2427,29440
2428,30528
2429,31616
2430,32448
2431,32704
2432,32768
2433,32832
2434,32896
2435,32896
2436,32960
2437,33088
2438,33280
2439,33408
2440,33408
2441,33536
2442,33856
2443,34112
2444,34368
2445,34432
2446,34304
2447,34176
2448,34176
2449,34176
2450,34560
2451,34816
2452,34752
2453,34624
2454,34560
2455,34624
2456,35008
2457,35200
2458,35136
2459,34880
2460,34688
2461,34688
2462,34880
2463,35200
2464,35264
2465,35136
2466,34880
2467,34688
2468,34624
2469,34560
2470,34560
2471,34624
2472,34624
2473,34496
2474,34368
2475,34240
2476,34048
2477,33856
2478,33664
2479,33536
2480,33408
2481,33280
2482,33088
2483,32960
2484,32832
2485,32832
2486,32768
2487,32768
2488,32832
2489,32832
2490,32896
2491,33024
2492,33088
2493,33216
2494,33280
2495,33472
2496,33728
2497,33920
