,ECG
639,33408
640,33472
641,33536
642,33600
643,33600
644,33664
645,33728
646,33792
647,33792
648,33792
649,33920
650,33920
651,33984
652,33984
653,34048
654,34048
655,33984
656,33984
657,34048
658,33984
659,33920
660,33920
661,33920
662,33920
663,33920
664,33920
665,33984
666,33984
667,33920
668,33856
669,33856
670,33792
671,33856
672,33856
673,33792
674,33728
675,33664
676,33664
677,33728
678,33792
679,33792
680,33856
681,33856
682,33792
683,33728
684,33728
685,33792
686,33856
687,33920
688,33856
689,33792
690,33792
691,33792
692,33792
693,33856
694,33856
695,33856
696,33920
697,33984
698,33984
699,33984
700,33920
701,33920
702,33920
703,33920
704,33920
705,33920
706,33920
707,33920
708,33920
709,33920
710,33984
711,34048
712,33984
713,33856
714,33856
715,33984
716,34048
717,34112
718,34240
719,34368
720,34496
721,34496
722,34496
723,34496
724,34432
725,34368
726,34368
727,34432
728,34560
729,34560
730,34496
731,34432
732,34368
733,34240
734,34112
735,34048
736,33856
737,33664
738,33472
739,33408
740,33344
741,33344
742,33280
743,33280
744,33344
745,33472
746,33536
747,33600
748,33600
749,33664
750,33664
751,33664
752,33728
753,33920
754,34368
755,35264
756,36736
757,38848
758,41536
759,43520
760,43840
761,42560
762,40512
763,38400
764,36416
765,34624
766,33152
767,32128
768,31616
769,31360
770,31232
771,31232
772,31168
773,31296
774,31424
775,31552
776,31744
777,32000
778,32192
779,32384
780,32576
781,32768
782,32896
783,32960
784,33088
785,33280
786,33344
787,33408
788,33536
789,33600
790,33664
791,33728
792,33728
793,33792
794,33856
795,33920
796,33984
797,34048
798,34112
799,34112
800,34176
801,34240
802,34304
803,34368
804,34432
805,34496
806,34496
807,34496
808,34496
809,34496
810,34432
811,34432
812,34368
813,34304
814,34240
815,34176
816,34112
817,33984
818,33920
819,33920
820,33920
821,33984
822,33984
823,34048
824,34048
825,33984
826,33920
827,33792
828,33728
829,33600
830,33536
831,33472
832,33472
833,33408
834,33280
835,33216
836,33216
837,33280
838,33280
839,33280
840,33280
841,33280
842,33344
843,33408
844,33472
845,33536
846,33600
847,33600
848,33728
849,33728
850,33728
851,33728
852,33856
853,33920
854,33984
855,33984
856,33984
857,33984
858,33984
859,33984
860,33984
861,34048
862,33984
863,33984
864,33984
865,33984
866,33920
867,33920
868,33920
869,33920
870,33920
871,33856
872,33856
873,33856
874,33856
875,33856
876,33792
877,33792
878,33856
879,33856
880,33856
881,33792
882,33792
883,33792
884,33792
885,33792
886,33728
887,33728
888,33728
889,33728
890,33728
891,33792
892,33792
893,33792
894,33792
895,33856
896,33920
897,33920
898,33920
899,33920
900,33920
901,33920
902,33856
903,33856
904,33792
905,33792
906,33856
907,33920
908,33920
909,33920
910,33920
911,33920
912,33984
913,33920
914,33984
915,34048
916,34048
917,33984
918,33920
919,33920
920,33856
921,33856
922,33920
923,33920
924,33920
925,33920
926,33920
927,33920
928,33920
929,33856
930,33920
931,33984
932,34112
933,34240
934,34304
935,34368
936,34432
937,34496
938,34496
939,34368
940,34240
941,34176
942,34240
943,34368
944,34432
945,34496
946,34432
947,34368
948,34368
949,34240
950,34112
951,33984
952,33792
953,33600
954,33472
955,33344
956,33280
957,33280
958,33344
959,33408
960,33472
961,33472
962,33536
963,33600
964,33600
965,33600
966,33664
967,33728
968,33792
969,34112
970,34816
971,36096
972,38016
973,40512
974,42944
975,44032
976,43392
977,41408
978,39360
979,37312
980,35328
981,33728
982,32448
983,31744
984,31296
985,31104
986,31040
987,31040
988,31104
989,31296
990,31488
991,31744
992,31936
993,32192
994,32320
995,32512
996,32640
997,32768
998,32896
999,32960
1000,33088
1001,33216
1002,33344
1003,33408
1004,33472
1005,33472
1006,33600
1007,33728
1008,33856
1009,33856
1010,33920
1011,33984
1012,34048
1013,34112
1014,34176
1015,34240
1016,34304
1017,34304
1018,34368
1019,34432
1020,34432
1021,34432
1022,34496
1023,34496
1024,34560
1025,34560
1026,34432
1027,34368
1028,34304
1029,34304
1030,34240
1031,34176
1032,34112
1033,34048
1034,34048
1035,34048
1036,33984
1037,33984
1038,33984
1039,33984
1040,33984
1041,33920
1042,33856
1043,33792
1044,33728
1045,33600
1046,33536
1047,33408
1048,33408
1049,33344
1050,33344
1051,33280
1052,33216
1053,33152
1054,33088
1055,33088
1056,33152
1057,33216
1058,33280
1059,33280
1060,33344
1061,33408
1062,33536
1063,33600
1064,33600
1065,33664
1066,33664
1067,33728
1068,33728
1069,33728
1070,33792
1071,33856
1072,33920
1073,33984
1074,34048
1075,34112
1076,34048
1077,34048
1078,33984
1079,33984
1080,33984
1081,33984
1082,33920
1083,33856
1084,33856
1085,33792
1086,33856
1087,33856
1088,33856
1089,33856
1090,33856
1091,33856
1092,33856
1093,33856
1094,33792
1095,33792
1096,33792
1097,33728
1098,33728
1099,33728
1100,33728
1101,33664
1102,33728
1103,33792
1104,33792
1105,33792
1106,33728
1107,33728
1108,33792
1109,33856
1110,33856
1111,33920
1112,33920
1113,33920
1114,33856
1115,33856
1116,33856
1117,33920
1118,33920
1119,33856
1120,33856
1121,33856
1122,33856
1123,33792
1124,33856
1125,33920
1126,33920
1127,33920
1128,33920
1129,33920
1130,33920
1131,33920
1132,33920
1133,33984
1134,33984
1135,33984
1136,33984
1137,33984
1138,33920
1139,33920
1140,33920
1141,33920
1142,33984
1143,33984
1144,34048
1145,34048
1146,33984
1147,33984
1148,33984
1149,33920
1150,33984
1151,34048
1152,34176
1153,34368
1154,34432
1155,34496
1156,34432
1157,34368
1158,34304
1159,34240
1160,34368
1161,34432
1162,34496
1163,34496
1164,34432
1165,34368
1166,34368
1167,34240
1168,34112
1169,33984
1170,33792
1171,33600
1172,33472
