,ECG
639,34176
640,34176
641,34176
642,34304
643,34304
644,34176
645,33920
646,33792
647,33472
648,32960
649,32832
650,32832
651,32896
652,32960
653,33024
654,33088
655,32960
656,32832
657,32960
658,33280
659,33408
660,33472
661,33408
662,33216
663,33088
664,32960
665,32832
666,32960
667,33216
668,33536
669,34368
670,34368
671,37504
672,38400
673,37760
674,36096
675,34176
676,32576
677,31680
678,31488
679,31808
680,32448
681,33024
682,33472
683,33856
684,34048
685,33984
686,33984
687,33920
688,33856
689,33728
690,33600
691,33600
692,33728
693,33792
694,33856
695,33920
696,33920
697,33984
698,34112
699,34176
700,34240
701,34368
702,34432
703,34496
704,34560
705,34560
706,34624
707,34688
708,34560
709,34304
710,34176
711,34240
712,34240
713,34304
714,34368
715,34304
716,34432
717,34496
718,34560
719,34688
720,34816
721,34752
722,34880
723,34944
724,35072
725,35072
726,35072
727,35008
728,35072
729,34944
730,34880
731,34688
732,34624
733,34496
734,34304
735,34240
736,34240
737,34048
738,33792
739,33472
740,33280
741,33216
742,33152
743,33088
744,33024
745,32960
746,32896
747,32832
748,32832
749,32832
750,32832
751,32896
752,33024
753,33216
754,33344
755,33472
756,33408
757,33280
758,33216
759,33152
760,33280
761,33472
762,33664
763,33664
764,33664
765,33792
766,34048
767,34048
768,33920
769,33920
770,33984
771,33984
772,33792
773,33792
774,33856
775,33856
776,33792
777,33728
778,33728
779,33856
780,33920
781,33984
782,34112
783,34112
784,34048
785,33984
786,34048
787,34112
788,33984
789,33856
790,33920
791,34176
792,34304
793,34368
794,34304
795,34240
796,34240
797,34240
798,34240
799,34304
800,34304
801,34240
802,34240
803,34176
804,34176
805,34112
806,33920
807,33664
808,33472
809,33280
810,33152
811,33024
812,33088
813,33216
814,33280
815,33216
816,33216
817,33216
818,33152
819,33152
820,33216
821,33216
822,33088
823,33152
824,33216
825,33216
826,33216
827,33216
828,33344
829,33600
830,33984
831,34944
832,36480
833,38336
834,39040
835,37952
836,35968
837,33984
838,32576
839,31936
840,31808
841,32064
842,32576
843,33152
844,33472
845,33728
846,33856
847,33856
848,33856
849,33856
850,33792
851,33856
852,33920
853,33920
854,33920
855,33920
856,33984
857,34048
858,34240
859,34304
860,34304
861,34304
862,34432
863,34496
864,34496
865,34432
866,34368
867,34240
868,34176
869,34240
870,34304
871,34368
872,34368
873,34368
874,34432
875,34432
876,34368
877,34432
878,34560
879,34560
880,34624
881,34624
882,34688
883,34816
884,34880
885,34944
886,35072
887,35136
888,35200
889,35072
890,34944
891,34880
892,34752
893,34688
894,34688
895,34688
896,34560
897,34496
898,34368
899,34112
900,33856
901,33600
902,33408
903,33344
904,33344
905,33152
906,32896
907,32768
908,32576
909,32512
910,32512
911,32704
912,32768
913,32768
914,32768
915,32832
916,32960
917,33152
918,33152
919,33152
920,33216
921,33280
922,33408
923,33600
924,33600
925,33600
926,33600
927,33728
928,33792
929,33792
930,33792
931,33856
932,34112
933,34176
934,34112
935,33920
936,33920
937,33984
938,33920
939,33728
940,33664
941,33792
942,33856
943,33920
944,33984
945,34112
946,34240
947,34304
948,34176
949,34048
950,33920
951,33856
952,33856
953,33856
954,33792
955,33728
956,33664
957,33728
958,33920
959,33920
960,33984
961,34112
962,34304
963,34368
964,34432
965,34560
966,34816
967,35008
968,35008
969,34944
970,34816
971,34560
972,34368
973,34112
974,33792
975,33600
976,33344
977,33088
978,33024
979,32960
980,32960
981,32896
982,32832
983,32896
984,32960
985,33088
986,33216
987,33408
988,33536
989,33664
990,33664
991,33600
992,33472
993,33472
994,33600
995,33792
996,33920
997,34432
998,35712
999,37568
1000,38784
1001,38464
1002,36800
1003,34688
1004,32960
1005,31936
1006,31616
1007,31808
1008,32320
1009,32832
1010,33216
1011,33600
1012,33856
1013,34112
1014,34240
1015,34240
1016,34112
1017,33984
1018,33920
1019,33984
1020,34048
1021,33984
1022,33920
1023,33984
1024,34048
1025,34176
1026,34176
1027,34240
1028,34432
1029,34624
1030,34624
1031,34368
1032,34240
1033,34304
1034,34304
1035,34240
1036,34304
1037,34304
1038,34368
1039,34368
1040,34368
1041,34432
1042,34624
1043,34688
1044,34816
1045,34880
1046,34944
1047,34944
1048,34880
1049,34944
1050,35008
1051,35008
1052,35072
1053,35136
1054,35008
1055,34880
1056,34816
1057,34816
1058,34880
1059,34944
1060,34816
1061,34688
1062,34560
1063,34368
1064,34048
1065,33920
1066,33920
1067,33984
1068,33920
1069,33664
1070,33408
1071,33216
1072,33024
1073,32960
1074,32960
1075,33024
1076,32960
1077,32704
1078,32640
1079,32640
1080,32640
1081,32576
1082,32640
1083,32832
1084,32896
1085,32960
1086,33088
1087,33216
1088,33344
1089,33536
1090,33600
1091,33728
1092,33856
1093,33728
1094,33664
1095,33664
1096,33664
1097,33600
1098,33664
1099,33792
1100,33920
1101,33984
1102,33984
1103,33984
1104,34048
1105,33984
1106,33984
1107,33920
1108,33984
1109,33920
1110,33856
1111,33984
1112,33984
1113,33920
1114,33856
1115,33920
1116,34048
1117,34112
1118,34112
1119,33920
1120,33664
1121,33536
1122,33536
1123,33664
1124,33728
1125,33728
1126,33664
1127,33664
1128,33536
1129,33600
1130,33664
1131,33728
1132,33728
1133,33600
1134,33536
1135,33600
1136,33728
1137,33856
1138,33920
1139,33856
1140,33856
1141,33984
1142,34240
1143,34304
1144,34240
1145,34112
1146,34176
1147,34304
1148,34560
1149,34624
1150,34560
1151,34624
1152,34624
1153,34752
1154,34816
1155,34688
1156,34560
1157,34304
1158,33984
1159,33728
1160,33472
1161,33344
1162,33216
1163,33088
1164,32960
1165,33024
1166,33280
1167,33344
1168,33344
1169,33280
1170,33344
1171,33408
1172,33408
1173,33408
1174,33472
1175,33536
1176,33536
1177,33472
1178,33344
1179,33408
1180,33600
1181,33984
1182,34816
1183,36352
1184,38144
1185,39040
1186,38208
1187,36288
1188,34240
1189,32640
1190,31744
1191,31552
1192,31872
1193,32512
1194,33152
1195,33536
1196,33856
1197,34048
1198,33984
1199,33920
1200,33920
1201,33920
1202,33920
1203,33984
1204,33920
1205,33856
1206,33856
1207,33984
1208,34048
1209,34048
1210,34112
1211,34176
1212,34240
1213,34176
1214,34048
1215,34048
1216,34240
1217,34304
1218,34304
1219,34368
1220,34496
1221,34496
1222,34432
1223,34496
1224,34560
1225,34560
1226,34560
1227,34560
1228,34560
1229,34688
1230,34688
1231,34688
1232,34752
1233,34816
1234,34944
1235,34880
1236,34816
1237,34880
1238,34816
1239,34752
1240,34816
1241,34880
1242,34880
1243,34816
1244,34752
1245,34624
1246,34496
1247,34368
1248,34304
1249,34304
1250,34240
1251,34112
1252,33920
1253,33856
1254,33792
1255,33600
1256,33344
1257,33088
1258,32960
1259,32832
1260,32704
1261,32640
1262,32640
1263,32576
1264,32640
1265,32704
1266,32768
1267,32832
1268,32960
1269,32960
1270,32960
1271,33088
1272,33216
1273,33280
1274,33280
1275,33280
1276,33344
1277,33472
1278,33536
1279,33536
