,ECG
384,33856
385,33856
386,33856
387,33856
388,33920
389,33984
390,33984
391,33984
392,33984
393,33920
394,33920
395,33984
396,33984
397,34112
398,34240
399,34432
400,34560
401,34624
402,34560
403,34496
404,34560
405,34624
406,34688
407,34816
408,35008
409,35200
410,35328
411,35392
412,35328
413,35264
414,35136
415,34944
416,34688
417,34432
418,34112
419,33856
420,33664
421,33472
422,33408
423,33344
424,33344
425,33408
426,33472
427,33536
428,33536
429,33600
430,33728
431,33920
432,34048
433,33984
434,33792
435,33472
436,33216
437,33216
438,33728
439,35008
440,37248
441,40448
442,44032
443,46976
444,48320
445,47744
446,45312
447,41536
448,37248
449,33280
450,30272
451,28352
452,27456
453,27392
454,27904
455,28736
456,29696
457,30528
458,31232
459,31744
460,32192
461,32576
462,32896
463,33152
464,33280
465,33344
466,33408
467,33536
468,33600
469,33728
470,33792
471,33856
472,33856
473,33920
474,34048
475,34176
476,34240
477,34240
478,34368
479,34432
480,34496
481,34560
482,34560
483,34560
484,34624
485,34624
486,34688
487,34752
488,34752
489,34816
490,34816
491,34816
492,34816
493,34816
494,34816
495,34752
496,34624
497,34496
498,34432
499,34368
500,34304
501,34304
502,34240
503,34176
504,34112
505,34048
506,34112
507,34176
508,34112
509,33984
510,33856
511,33728
512,33664
513,33664
514,33664
515,33600
516,33600
517,33600
518,33600
519,33664
520,33664
521,33728
522,33792
523,33856
524,33856
525,33920
526,33984
527,34048
528,34176
529,34240
530,34240
531,34176
532,34048
533,33984
534,34048
535,34112
536,34176
537,34240
538,34240
539,34304
540,34368
541,34432
542,34432
543,34432
544,34496
545,34496
546,34432
547,34304
548,34240
549,34112
550,34112
551,34112
552,34176
553,34304
554,34304
555,34176
556,34112
557,34048
558,33984
559,34048
560,34048
561,34112
562,34112
563,34112
564,34176
565,34304
566,34368
567,34496
568,34560
569,34624
570,34688
571,34880
572,35072
573,35072
574,35072
575,35200
576,35328
577,35392
578,35392
579,35328
580,35136
581,34880
582,34624
583,34368
584,34112
585,33856
586,33664
587,33472
588,33408
589,33408
590,33472
591,33472
592,33600
593,33728
594,33856
595,33920
596,33920
597,33920
598,33856
599,33856
600,33792
601,33536
602,33344
603,33280
604,33600
605,34432
606,36224
607,38912
608,42304
609,45824
610,48064
611,48384
612,46720
613,43328
614,39040
615,34816
616,31424
617,28928
618,28032
619,27776
620,28032
621,28736
622,29632
623,30464
624,31104
625,31616
626,32000
627,32320
628,32640
629,32832
630,33088
631,33216
632,33344
633,33408
634,33472
635,33536
636,33728
637,33792
638,33856
639,33984
640,34048
641,34176
642,34240
643,34304
644,34304
645,34304
646,34304
647,34432
648,34432
649,34496
650,34560
651,34688
652,34752
653,34752
654,34752
655,34688
656,34624
657,34624
658,34752
659,34816
660,34816
661,34752
662,34560
663,34368
664,34176
665,34176
666,34304
667,34304
668,34176
669,33984
670,33920
671,33984
672,34048
673,34048
674,34048
675,34048
676,33984
677,33920
678,33856
679,33792
680,33664
681,33600
682,33600
683,33728
684,33856
685,33920
686,33920
687,33856
688,33856
689,33856
690,33984
691,34048
692,34112
693,34240
694,34368
695,34368
696,34240
697,34240
698,34304
699,34304
700,34112
701,34048
702,34048
703,33984
704,34048
705,34112
706,34112
707,34112
708,34048
709,34112
710,34240
711,34240
712,34176
713,34240
714,34304
715,34304
716,34240
717,34240
718,34240
719,34240
720,34176
721,34240
722,34304
723,34240
724,34304
725,34496
726,34688
727,34752
728,34624
729,34624
730,34688
731,34816
732,34880
733,34944
734,35072
735,35136
736,35136
737,35072
738,35072
739,35008
740,34880
741,34688
742,34432
743,34112
744,33792
745,33536
746,33472
747,33472
748,33408
749,33344
750,33280
751,33408
752,33536
753,33536
754,33472
755,33408
756,33536
757,33792
758,33920
759,34048
760,33984
761,33728
762,33280
763,33152
764,33728
765,35264
766,37824
767,42304
768,44992
769,47552
770,48192
771,46912
772,43648
773,39488
774,35200
775,31488
776,28928
777,27520
778,27136
779,27456
780,28288
781,29248
782,30400
783,30976
784,31680
785,32256
786,32960
787,33472
788,33472
789,33024
790,32640
791,32512
792,32576
793,32832
794,33088
795,33280
796,33472
797,33664
798,33792
799,33920
800,34048
801,34240
802,34432
803,34496
804,34432
805,34496
806,34560
807,34560
808,34496
809,34496
810,34688
811,34816
812,34752
813,34624
814,34560
815,34560
816,34624
817,34624
818,34688
819,34752
820,34752
821,34752
822,34752
823,34688
824,34688
825,34688
826,34688
827,34496
828,34240
829,34112
830,34112
831,34112
832,33920
833,33728
834,33600
835,33536
836,33536
837,33536
838,33728
839,33984
840,34112
841,33984
842,33728
843,33600
844,33600
845,33728
846,33600
847,33472
848,33344
849,33280
850,33408
851,33536
852,33728
853,33920
854,33984
855,34048
856,34176
857,34368
858,34496
859,34560
860,34368
861,34240
862,34368
863,34432
864,34304
865,34304
866,34240
867,34176
868,34112
869,34048
870,34048
871,34112
872,34240
873,34304
874,34368
875,34368
876,34368
877,34432
878,34432
879,34496
880,34560
881,34624
882,34752
883,34880
884,35008
885,34944
886,34688
887,34560
888,34496
889,34560
890,34560
891,34624
892,34880
893,35200
894,35328
895,35264
896,35136
897,34944
898,34752
899,34624
900,34496
901,34304
902,33984
903,33600
904,33472
905,33536
906,33472
907,33344
908,33408
909,33600
910,33664
911,33600
912,33600
913,33664
914,33600
915,33664
916,33728
917,33856
918,33792
919,33792
920,33920
921,34560
922,35584
923,37376
924,40192
925,43776
926,47104
927,48832
928,48576
929,46336
930,42496
931,37888
932,33216
933,30144
934,28096
935,27072
936,26880
937,27392
938,28416
939,29696
940,30720
941,31296
942,31808
943,32320
944,32768
945,33152
946,33344
947,33472
948,33472
949,33536
950,33728
951,33920
952,34048
953,34048
954,34048
955,34048
956,34048
957,34112
958,34240
959,34368
960,34560
961,34752
962,34944
963,35072
964,34944
965,34688
966,34496
967,34496
968,34560
969,34688
970,34880
971,35136
972,35328
973,35456
974,35456
975,35200
976,35008
977,34880
978,34816
979,34816
980,34880
981,34944
982,35072
983,35136
984,35072
985,34944
986,34880
987,34816
988,34688
989,34560
990,34432
991,34368
992,34368
993,34368
994,34368
995,34304
996,34176
997,34112
998,34048
999,34048
1000,34048
1001,34240
1002,34304
1003,34240
1004,34112
1005,33984
1006,33984
1007,34048
1008,34112
1009,34176
1010,34240
1011,34368
1012,34496
1013,34560
1014,34752
1015,34816
1016,34752
1017,34560
1018,34496
1019,34496
1020,34496
1021,34432
1022,34304
1023,34240
1024,34304
1025,34432
1026,34432
1027,34432
1028,34496
1029,34560
1030,34624
1031,34560
1032,34624
1033,34560
1034,34432
1035,34304
1036,34304
1037,34432
1038,34496
1039,34688
1040,34880
1041,34944
1042,35008
1043,35072
1044,35264
1045,35392
1046,35520
1047,35584
1048,35584
1049,35712
1050,35712
1051,35584
1052,35328
1053,35136
1054,35008
1055,34816
1056,34688
1057,34496
1058,34304
1059,34112
1060,34048
1061,34048
1062,34240
1063,34560
1064,34624
1065,34368
1066,34048
1067,33856
1068,33856
1069,33856
1070,33984
1071,34048
1072,34176
1073,34240
1074,34304
1075,34304
1076,34368
1077,34752
1078,35648
1079,37248
1080,39936
1081,43584
1082,48384
1083,49280
1084,49344
1085,47424
1086,43840
1087,39232
1088,35072
1089,31808
1090,29760
1091,28736
1092,28224
1093,28416
1094,29184
1095,30272
1096,31232
1097,32384
1098,32704
1099,33216
1100,33664
1101,33856
1102,33984
1103,34112
1104,34240
1105,34432
1106,34624
1107,34816
1108,34816
1109,34752
1110,34816
1111,34816
1112,34880
1113,34880
1114,34944
1115,35008
1116,35008
1117,35072
1118,35136
1119,35264
1120,35392
1121,35584
1122,35648
1123,35520
1124,35392
1125,35264
1126,35392
1127,35584
1128,35520
1129,35456
1130,35456
1131,35456
1132,35520
1133,35456
1134,35392
1135,35328
1136,35264
1137,35200
1138,35200
1139,35200
1140,35328
1141,35392
1142,35328
1143,35200
1144,35136
1145,35072
1146,35008
1147,34880
1148,34816
1149,34752
1150,34688
1151,34752
1152,34752
1153,34752
1154,34688
1155,34624
1156,34560
1157,34560
1158,34496
1159,34496
1160,34624
1161,34688
1162,34688
1163,34688
1164,34688
1165,34752
1166,34816
1167,34816
1168,34880
1169,34944
1170,34944
1171,34880
1172,34880
1173,34880
1174,34880
1175,34880
1176,34816
1177,34816
1178,34880
1179,35008
1180,35072
1181,35136
1182,35136
1183,35136
1184,35136
1185,35072
1186,35072
1187,35072
1188,35136
1189,35328
1190,35520
1191,35712
1192,35712
1193,35840
1194,35840
1195,35840
1196,35904
1197,36096
1198,36288
1199,36416
1200,36352
1201,36160
1202,36032
1203,36096
1204,36288
1205,36352
1206,36224
1207,35904
1208,35648
1209,35456
1210,35200
1211,34944
1212,34624
1213,34304
1214,34240
1215,34368
1216,34432
1217,34688
1218,35008
1219,35072
1220,34688
1221,34240
1222,34048
1223,33920
1224,33856
1225,33920
1226,34112
1227,34112
1228,34176
1229,34560
1230,35200
1231,36416
1232,40192
1233,41920
1234,45888
1235,49088
1236,49984
1237,48768
1238,45888
1239,41408
1240,36416
1241,32064
1242,28992
1243,27264
1244,26624
1245,26880
1246,27712
1247,29056
1248,30080
1249,31104
1250,31872
1251,32448
1252,32960
1253,33280
1254,33536
1255,33856
1256,34048
1257,34176
1258,34176
1259,34304
1260,34368
1261,34368
1262,34432
1263,34496
1264,34560
1265,34688
1266,34816
1267,34944
1268,35072
1269,35072
1270,34880
1271,34624
1272,34432
1273,34432
1274,34496
1275,34688
1276,34944
1277,35072
1278,35200
1279,35264
1280,35264
1281,35328
1282,35456
1283,35584
1284,35776
1285,35584
1286,35328
1287,35008
1288,34752
1289,34688
1290,34624
1291,34432
1292,34240
1293,34240
1294,34304
1295,34432
1296,34624
1297,35008
1298,35264
1299,35136
1300,34688
1301,34304
1302,33920
1303,33664
1304,33536
1305,33600
1306,33728
1307,33792
1308,33792
1309,33664
1310,33600
1311,33600
1312,33600
1313,33600
1314,33664
1315,33728
1316,33792
1317,33856
1318,33920
1319,33984
1320,33920
1321,33856
1322,33856
1323,34048
1324,34240
1325,34176
1326,33984
1327,33984
1328,34176
1329,34112
1330,33856
1331,33728
1332,33792
1333,33856
1334,33920
1335,34048
1336,34240
1337,34368
1338,34432
1339,34368
1340,34432
1341,34496
1342,34624
1343,34752
1344,34880
1345,34880
1346,34944
1347,35008
1348,35200
1349,35328
1350,35456
1351,35584
1352,35520
1353,35264
1354,35072
1355,35008
1356,34816
1357,34624
1358,34432
1359,34240
1360,34048
1361,33856
1362,33664
1363,33472
1364,33280
1365,33216
1366,33216
1367,33216
1368,33280
1369,33344
1370,33408
1371,33472
1372,33536
1373,33472
1374,33408
1375,33408
1376,33472
1377,33600
1378,33664
1379,34048
1380,34688
1381,35648
1382,37312
1383,40064
1384,43520
1385,46720
1386,48128
1387,47232
1388,44480
1389,40320
1390,35776
1391,31488
1392,28288
1393,26432
1394,25664
1395,25792
1396,26496
1397,27520
1398,28544
1399,29376
1400,30080
1401,30592
1402,30976
1403,31232
1404,31488
1405,31808
1406,32128
1407,32448
1408,32576
1409,32512
1410,32576
1411,32576
1412,32512
1413,32512
1414,32576
1415,32768
1416,32960
1417,33152
1418,33472
1419,33536
1420,33536
1421,33536
1422,33664
1423,33856
1424,33984
1425,34176
1426,34368
1427,34432
1428,34240
1429,33984
1430,33856
1431,33792
1432,33792
1433,33856
1434,33984
1435,34112
1436,34240
1437,34304
1438,34304
1439,34432
1440,34432
1441,34304
1442,34240
1443,34304
1444,34176
1445,33856
1446,33664
1447,33600
1448,33600
1449,33472
1450,33344
1451,33216
1452,33216
1453,33216
1454,33216
1455,33280
1456,33408
1457,33472
1458,33536
1459,33600
1460,33664
1461,33600
1462,33472
1463,33408
1464,33472
1465,33536
1466,33664
1467,33728
1468,33728
1469,33792
1470,33792
1471,33792
1472,33920
1473,34048
1474,34176
1475,34112
1476,34048
1477,33984
1478,33920
1479,33984
1480,34112
1481,34240
1482,34304
1483,34176
1484,34048
1485,33920
1486,33920
1487,33920
1488,34048
1489,34240
1490,34368
1491,34432
1492,34432
1493,34368
1494,34432
1495,34496
1496,34560
1497,34624
1498,34752
1499,34816
1500,34816
1501,34816
1502,34752
1503,34752
1504,34624
1505,34496
1506,34304
1507,34176
1508,33984
1509,33728
1510,33472
1511,33216
1512,33152
1513,33088
1514,33088
1515,33088
1516,33088
1517,33088
1518,33152
1519,33216
1520,33344
1521,33408
1522,33344
1523,33280
1524,33280
1525,33024
1526,32640
1527,32256
1528,32128
1529,32640
1530,34112
1531,36608
1532,40000
1533,43776
1534,46912
1535,48256
1536,47680
1537,44864
1538,40704
1539,36544
1540,32576
1541,29568
1542,27712
1543,26944
1544,26944
1545,27456
1546,28288
1547,29184
1548,30016
1549,30592
1550,30976
1551,31360
1552,31744
1553,32064
1554,32320
1555,32512
1556,32768
1557,32896
1558,33088
1559,33344
1560,33536
1561,33600
1562,33600
1563,33664
1564,33728
1565,33792
1566,33920
1567,33984
1568,33984
1569,34048
1570,34112
1571,34176
1572,34176
1573,34112
1574,34112
1575,34240
1576,34368
1577,34368
1578,34240
1579,34112
1580,34112
1581,34176
1582,34240
1583,34304
1584,34368
1585,34304
1586,34368
1587,34304
1588,34368
1589,34368
1590,34368
1591,34176
1592,33984
1593,33856
1594,33920
1595,33984
1596,33856
1597,33728
1598,33664
1599,33664
1600,33664
1601,33664
1602,33728
1603,33728
1604,33664
1605,33664
1606,33664
1607,33664
1608,33728
1609,33856
1610,34112
1611,34112
1612,33984
1613,33856
1614,33920
1615,33856
1616,33856
1617,33856
1618,33792
1619,33792
1620,33792
1621,33792
1622,33920
1623,34048
1624,34176
1625,34240
1626,34240
1627,34304
1628,34432
1629,34496
1630,34432
1631,34304
1632,34176
1633,34112
1634,34048
1635,34112
1636,34240
1637,34368
1638,34496
1639,34560
1640,34560
1641,34560
1642,34688
1643,34752
1644,34944
1645,35072
1646,35200
1647,35392
1648,35456
1649,35392
1650,35136
1651,34880
1652,34624
1653,34368
1654,33984
1655,33600
1656,33280
1657,32960
1658,32768
1659,32704
1660,32704
1661,32768
1662,32896
1663,32960
1664,33152
1665,33280
1666,33472
1667,33600
1668,33664
1669,33536
1670,33408
1671,33344
1672,33088
1673,32896
1674,32960
1675,33536
1676,35072
1677,37632
1678,41216
1679,44992
1680,48000
1681,49088
1682,48320
1683,45504
1684,41408
1685,36928
1686,32960
1687,29952
1688,28288
1689,27392
1690,27264
1691,27776
1692,28608
1693,29568
1694,30336
1695,30912
1696,31360
1697,31744
1698,32128
1699,32448
1700,32768
1701,32960
1702,33216
1703,33344
1704,33536
1705,33664
1706,33600
1707,33600
1708,33728
1709,33856
1710,33920
1711,33920
1712,33920
1713,33856
1714,33920
1715,33984
1716,34048
1717,34112
1718,34112
1719,34176
1720,34304
1721,34368
1722,34496
1723,34560
1724,34688
1725,34816
1726,34880
1727,34880
1728,34880
1729,34880
1730,34688
1731,34496
1732,34240
1733,34112
1734,34112
1735,34176
1736,34112
1737,34048
1738,33984
1739,33984
1740,34048
1741,34048
1742,34048
1743,34048
1744,34048
1745,34112
1746,34112
1747,34112
1748,34112
1749,34048
1750,34048
1751,33856
1752,33728
1753,33664
1754,33600
1755,33536
1756,33408
1757,33408
1758,33536
1759,33600
1760,33664
1761,33728
1762,33728
1763,33792
1764,33920
1765,34048
1766,34176
1767,34240
1768,34368
1769,34368
1770,34368
1771,34304
1772,34176
1773,34112
1774,34176
1775,34176
1776,34368
1777,34496
1778,34496
1779,34432
1780,34368
1781,34432
1782,34496
1783,34624
1784,34624
1785,34688
1786,34752
1787,34880
1788,35008
1789,35072
1790,35072
1791,35136
1792,35136
1793,35136
1794,35072
1795,35072
1796,35008
1797,34944
1798,34624
1799,34240
1800,33792
1801,33408
1802,33152
1803,32960
1804,32896
1805,32832
1806,32960
1807,33024
1808,33024
1809,33024
1810,33088
1811,33088
1812,33216
1813,33472
1814,33664
1815,33920
1816,33920
1817,33600
1818,33152
1819,32960
1820,33344
1821,34624
1822,37120
1823,40512
1824,44032
1825,47360
1826,49024
1827,48704
1828,46400
1829,42496
1830,38016
1831,33856
1832,30656
1833,28416
1834,27520
1835,27264
1836,27648
1837,28544
1838,29504
1839,30400
1840,31040
1841,31552
1842,32000
1843,32320
1844,32576
1845,32832
1846,33024
1847,33152
1848,33152
1849,33216
1850,33344
1851,33536
1852,33600
1853,33664
1854,33664
1855,33856
1856,33984
1857,34176
1858,34368
1859,34368
1860,34240
1861,34112
1862,34048
1863,34112
1864,34240
1865,34432
1866,34688
1867,34752
1868,34688
1869,34560
1870,34496
1871,34432
1872,34496
1873,34496
1874,34560
1875,34560
1876,34560
1877,34560
1878,34624
1879,34752
1880,34752
1881,34368
1882,33920
1883,33664
1884,33664
1885,33728
1886,33856
1887,33792
1888,33728
1889,33664
1890,33664
1891,33600
1892,33600
1893,33600
1894,33664
1895,33600
1896,33600
1897,33600
1898,33664
1899,33728
1900,33792
1901,33920
1902,33984
1903,33792
1904,33536
1905,33344
1906,33216
1907,33216
1908,33408
1909,33536
1910,33664
1911,33792
1912,33920
1913,33984
1914,33984
1915,34048
1916,34048
1917,34112
1918,34176
1919,34176
1920,34304
1921,34368
1922,34432
1923,34304
1924,34176
1925,34176
1926,34176
1927,34176
1928,34304
1929,34368
1930,34368
1931,34368
1932,34496
1933,34624
1934,34816
1935,34944
1936,35072
1937,35072
1938,35072
1939,35072
1940,35008
1941,34944
1942,34816
1943,34752
1944,34624
1945,34560
1946,34496
1947,34304
1948,33856
1949,33408
1950,33216
1951,33280
1952,33344
1953,33408
1954,33344
1955,33344
1956,33408
1957,33472
1958,33664
1959,33920
1960,33920
1961,33856
1962,33600
1963,33408
1964,33472
1965,34176
1966,35712
1967,38400
1968,38784
1969,45568
1970,48512
1971,49600
1972,48576
1973,45632
1974,41408
1975,36864
1976,32832
1977,29824
1978,28096
1979,27328
1980,27392
1981,28032
1982,28928
1983,29888
1984,30720
1985,31424
1986,32000
1987,32448
1988,32832
1989,33088
1990,33152
1991,33088
1992,33088
1993,33088
1994,33152
1995,33216
1996,33344
1997,33408
1998,33600
1999,33728
2000,33920
2001,34112
2002,34176
2003,34240
2004,34240
2005,34240
2006,34368
2007,34432
2008,34368
2009,34432
2010,34496
2011,34624
2012,34880
2013,34816
2014,34688
2015,34368
2016,34240
2017,34304
2018,34432
2019,34496
2020,34560
2021,34496
2022,34496
2023,34432
2024,34368
2025,34240
2026,34176
2027,34048
2028,34048
2029,34112
2030,34240
2031,34240
2032,34048
2033,33792
2034,33664
2035,33600
2036,33600
2037,33536
2038,33536
2039,33536
2040,33600
2041,33664
2042,33664
2043,33600
2044,33536
2045,33472
2046,33408
2047,33472
2048,33600
2049,33664
2050,33664
2051,33728
2052,33728
2053,33664
2054,33664
2055,33600
2056,33664
2057,33728
2058,33792
2059,33792
2060,33856
2061,33984
2062,34112
2063,34048
2064,34112
2065,34048
2066,34048
2067,33984
2068,33984
2069,33984
2070,34048
2071,34176
2072,34368
2073,34560
2074,34816
2075,34816
2076,34752
2077,34304
2078,34240
2079,34432
2080,34688
2081,34816
2082,34816
2083,34880
2084,34880
2085,34752
2086,34560
2087,34432
2088,34304
2089,34240
2090,34176
2091,33984
2092,33728
2093,33600
2094,33408
2095,33280
2096,33216
2097,33152
2098,33152
2099,33152
2100,33280
2101,33344
2102,33344
2103,33280
2104,33152
2105,33152
2106,33216
2107,33216
2108,33152
2109,33088
2110,33088
2111,33344
2112,34240
2113,36096
2114,38912
2115,42560
2116,46208
2117,48640
2118,48832
2119,47040
2120,43520
2121,39232
2122,34944
2123,31168
2124,28608
2125,27136
2126,26688
2127,26880
2128,27712
2129,28736
2130,29632
2131,30400
2132,31104
2133,31552
2134,31936
2135,32320
2136,32768
2137,33024
2138,33024
2139,32832
2140,32768
2141,32896
2142,33088
2143,33216
2144,33344
2145,33280
2146,33216
2147,33280
2148,33472
2149,33600
2150,33728
2151,33792
2152,33856
2153,33984
2154,34112
2155,34240
2156,34304
2157,34432
2158,34432
2159,34496
2160,34496
2161,34496
2162,34560
2163,34560
2164,34496
2165,34368
2166,34368
2167,34368
2168,34368
2169,34368
2170,34240
2171,34112
2172,33984
2173,33920
2174,33856
2175,33856
2176,33920
2177,33984
2178,33920
2179,33792
2180,33792
2181,33856
2182,33792
2183,33728
2184,33664
2185,33664
2186,33600
2187,33408
2188,33216
2189,33152
2190,33024
2191,32896
2192,32960
2193,33088
2194,33216
2195,33344
2196,33536
2197,33728
2198,33792
2199,33856
2200,33984
2201,33984
2202,34112
2203,34304
2204,34432
2205,34304
2206,34112
2207,33984
2208,33856
2209,33792
2210,33792
2211,33856
2212,33984
2213,34048
2214,34176
2215,34240
2216,34304
2217,34304
2218,34240
2219,34240
2220,34240
2221,34368
2222,34560
2223,34624
2224,34624
2225,34624
2226,34624
2227,34688
2228,34752
2229,34880
2230,34880
2231,34816
2232,34752
2233,34816
2234,34880
2235,34880
2236,34624
2237,34432
2238,34240
2239,34112
2240,33920
2241,33664
2242,33408
2243,33280
2244,33216
2245,33152
2246,33280
2247,33408
2248,33536
2249,33536
2250,33408
2251,33344
2252,33344
2253,33472
2254,33472
2255,33472
2256,33472
2257,33344
2258,33152
2259,33216
2260,33728
2261,35072
2262,37312
2263,40640
2264,44416
2265,47552
2266,48896
2267,48128
2268,45312
2269,41024
2270,36288
2271,32192
2272,29056
2273,27520
2274,26816
2275,26944
2276,27712
2277,28672
2278,29568
2279,30336
2280,30976
2281,31424
2282,31808
2283,32128
2284,32384
2285,32576
2286,32768
2287,32896
2288,33216
2289,33536
2290,33728
2291,33664
2292,33408
2293,33152
2294,33152
2295,33216
2296,33280
2297,33408
2298,33472
2299,33600
2300,33664
2301,33792
2302,33920
2303,34048
2304,34112
2305,34176
2306,34368
2307,34624
2308,34688
2309,34560
2310,34304
2311,34176
2312,34112
2313,34176
2314,34240
2315,34304
2316,34368
2317,34368
2318,34432
2319,34368
2320,34304
2321,34240
2322,34176
2323,34176
2324,34176
2325,34112
2326,34048
2327,34048
2328,33984
2329,34048
2330,33984
2331,33856
2332,33536
2333,33344
2334,33216
2335,33152
2336,33216
2337,33280
2338,33344
2339,33408
2340,33472
2341,33536
2342,33600
2343,33792
2344,33920
2345,33984
2346,34048
2347,33984
2348,33920
2349,33792
2350,33728
2351,33664
2352,33728
2353,33920
2354,34048
2355,34112
2356,34112
2357,34176
2358,34176
2359,34240
2360,34240
2361,34240
2362,34240
2363,34304
2364,34304
2365,34368
2366,34304
2367,34368
2368,34432
2369,34496
2370,34496
2371,34368
2372,34176
2373,34176
2374,34176
2375,34240
2376,34304
2377,34432
2378,34368
2379,34432
2380,34560
2381,34688
2382,34816
2383,34880
2384,35008
2385,35072
2386,35136
2387,35136
2388,35008
2389,34816
2390,34688
2391,34560
2392,34304
2393,33920
2394,33536
2395,33344
2396,33216
2397,33152
2398,33088
2399,33088
2400,33152
2401,33280
2402,33344
2403,33344
2404,33408
2405,33536
2406,33600
2407,33728
2408,33856
2409,33856
2410,33664
2411,33472
2412,33600
2413,34176
2414,35648
2415,37952
2416,41280
2417,44928
2418,47680
2419,48576
2420,47424
2421,44416
2422,40128
2423,35648
2424,31872
2425,29312
2426,27904
2427,27392
2428,27584
2429,28288
2430,29184
2431,30080
2432,30784
2433,31296
2434,31744
2435,32128
2436,32448
2437,32640
2438,32768
2439,32832
2440,32896
2441,32960
2442,32960
2443,33024
2444,33024
2445,33152
2446,33280
2447,33408
2448,33536
2449,33664
2450,33792
2451,33920
2452,33984
2453,34048
2454,34176
2455,34304
2456,34304
2457,34240
2458,34304
2459,34432
2460,34560
2461,34496
2462,34432
2463,34304
2464,34368
2465,34368
2466,34432
2467,34496
2468,34496
2469,34496
2470,34624
2471,34688
2472,34688
2473,34496
2474,34304
2475,34112
2476,33984
2477,33920
2478,33792
2479,33664
2480,33600
2481,33600
2482,33600
2483,33536
2484,33536
2485,33472
2486,33408
2487,33408
2488,33472
2489,33536
2490,33536
2491,33600
2492,33664
2493,33536
2494,33280
2495,33088
2496,33088
2497,33152
