,ECG
0,33920
1,33856
2,33728
3,33472
4,33152
5,32832
6,32896
7,33920
8,35776
9,37888
10,39808
11,41088
12,41216
13,39552
14,36736
15,33920
16,31744
17,30272
18,29568
19,29504
20,30080
21,30720
22,31488
23,32256
24,32960
25,33408
26,33664
27,33856
28,34112
29,34240
30,34240
31,34176
32,34240
33,34240
34,34112
35,33984
36,33984
37,33920
38,33792
39,33728
40,33728
41,33728
42,33664
43,33664
44,33728
45,33856
46,33856
47,33856
48,33856
49,33920
50,33856
51,33856
52,33856
53,33920
54,33920
55,33792
56,33728
57,33792
58,33792
59,33728
60,33728
61,33728
62,33792
63,33728
64,33600
65,33664
66,33664
67,33664
68,33536
69,33536
70,33600
71,33600
72,33600
73,33792
74,33920
75,33920
76,33856
77,33792
78,33856
79,33856
80,33728
81,33664
82,33664
83,33728
84,33664
85,33600
86,33600
87,33728
88,33728
89,33792
90,33856
91,33920
92,33920
93,33984
94,34048
95,34176
96,34240
97,34240
98,34240
99,34304
100,34368
101,34368
102,34368
103,34496
104,34560
105,34432
106,34368
107,34240
108,34112
109,33984
110,33856
111,33728
112,33664
113,33472
114,33344
115,33216
116,33216
117,33280
118,33280
119,33408
120,33536
121,33600
122,33600
123,33600
124,33664
125,33664
126,33728
127,33664
128,33408
129,33088
130,32704
131,33024
132,34240
133,36224
134,38400
135,40256
136,41280
137,40960
138,38784
139,35776
140,32960
141,30976
142,29824
143,29376
144,29568
145,30208
146,31040
147,31872
148,32512
149,33088
150,33472
151,33856
152,34048
153,34240
154,34240
155,34112
156,34048
157,34112
158,34112
159,33984
160,33920
161,33920
162,33856
163,33728
164,33600
165,33536
166,33600
167,33664
168,33664
169,33728
170,33792
171,33728
172,33728
173,33728
174,33856
175,33856
176,33792
177,33728
178,33728
179,33792
180,33728
181,33664
182,33664
183,33600
184,33600
185,33600
186,33600
187,33664
188,33600
189,33600
190,33600
191,33664
192,33664
193,33600
194,33664
195,33728
196,33728
197,33728
198,33728
199,33728
200,33728
201,33728
202,33664
203,33664
204,33728
205,33664
206,33664
207,33728
208,33856
209,33856
210,33792
211,33792
212,33856
213,33920
214,33920
215,33984
216,33920
217,33792
218,33792
219,33920
220,34112
221,34176
222,34240
223,34240
224,34304
225,34432
226,34496
227,34496
228,34624
229,34624
230,34496
231,34432
232,34368
233,34240
234,34112
235,33984
236,33920
237,33792
238,33600
239,33280
240,33152
241,33216
242,33216
243,33344
244,33408
245,33536
246,33600
247,33600
248,33600
249,33664
250,33728
251,33792
252,33664
253,33472
254,33088
255,32768
256,32832
257,33728
258,36096
259,37696
260,39744
261,41152
262,41344
263,39744
264,34048
265,31808
266,31488
267,29696
268,29504
269,29952
270,30592
271,31360
272,32192
273,32192
274,33280
275,33600
276,33856
277,34112
278,34176
279,34176
280,34112
281,34112
282,34112
283,33984
284,33920
285,33792
286,33728
287,33664
288,33600
289,33600
290,33664
291,33728
292,33728
293,33728
294,33792
295,33856
296,33792
297,33728
298,33728
299,33792
300,33728
301,33600
302,33536
303,33536
304,33536
305,33728
306,33792
307,33792
308,33728
309,33664
310,33728
311,33664
312,33536
313,33408
314,33472
315,33536
316,33536
317,33536
318,33472
319,33664
320,33664
321,33600
322,33600
323,33664
324,33728
325,33728
326,33792
327,33728
328,33664
329,33728
330,33728
331,33856
332,33920
333,33856
334,33728
335,33664
336,33728
337,33664
338,33600
339,33600
340,33728
341,33664
342,33856
343,33920
344,34112
345,34304
346,34368
347,34432
348,34432
349,34496
350,34432
351,34368
352,34432
353,34432
354,34368
355,34240
356,34112
357,33984
358,33856
359,33728
360,33664
361,33600
362,33408
363,33280
364,33344
365,33408
366,33408
367,33472
368,33536
369,33664
370,33728
371,33728
372,33792
373,33856
374,33728
375,33344
376,32960
377,32832
378,32768
379,34112
380,35840
381,37952
382,39872
383,40896
384,40640
385,38912
386,36288
387,33792
388,31744
389,30464
390,29952
391,29824
392,30144
393,30784
394,31552
395,32256
396,32832
397,33216
398,33600
399,33856
400,33984
401,34112
402,34176
403,34240
404,34176
405,34112
406,34048
407,33984
408,33920
409,33792
410,33664
411,33664
412,33600
413,33472
414,33536
415,33600
416,33664
417,33664
418,33728
419,33792
420,33856
421,33728
422,33664
423,33600
424,33728
425,33728
426,33728
427,33664
428,33664
429,33536
430,33472
431,33472
432,33472
433,33472
434,33408
435,33408
436,33536
437,33600
438,33600
439,33664
440,33728
441,33664
442,33600
443,33600
444,33600
445,33664
446,33664
447,33664
448,33728
449,33792
450,33792
451,33792
452,33792
453,33792
454,33728
455,33728
456,33728
457,33792
458,33792
459,33728
460,33792
461,33920
462,33984
463,33984
464,34048
465,34240
466,34368
467,34496
468,34432
469,34624
470,34560
471,34368
472,34304
473,34432
474,34496
475,34496
476,34304
477,34048
478,33792
479,33600
480,33344
481,33216
482,33280
483,33216
484,33280
485,33344
486,33472
487,33536
488,33536
489,33664
490,33792
491,33728
492,33664
493,33600
494,33280
495,32896
496,32640
497,32896
498,34176
499,36224
500,38272
501,39936
502,40960
503,40640
504,38592
505,35840
506,33408
507,31552
508,30336
509,29632
510,29632
511,30208
512,30976
513,31680
514,32384
515,32960
516,33408
517,33600
518,33792
519,33984
520,34112
521,34112
522,34048
523,34048
524,34048
525,33984
526,33856
527,33856
528,33792
529,33792
530,33664
531,33664
532,33728
533,33664
534,33536
535,33472
536,33600
537,33728
538,33728
539,33728
540,33792
541,33792
542,33792
543,33856
544,33856
545,33792
546,33664
547,33600
548,33664
549,33664
550,33600
551,33536
552,33472
553,33472
554,33408
555,33408
556,33408
557,33536
558,33536
559,33536
560,33600
561,33664
562,33728
563,33728
564,33728
565,33792
566,33792
567,33792
568,33856
569,33920
570,33920
571,33856
572,33856
573,33792
574,33856
575,33792
576,33728
577,33728
578,33728
579,33664
580,33728
581,33792
582,33920
583,33984
584,33984
585,34112
586,34240
587,34304
588,34432
589,34560
590,34624
591,34624
592,34496
593,34368
594,34368
595,34304
596,34240
597,34112
598,34048
599,33984
600,33792
601,33600
602,33472
603,33408
604,33280
605,33152
606,33216
607,33344
608,33408
609,33472
610,33536
611,33664
612,33728
613,33728
614,33728
615,33728
616,33536
617,32960
618,32896
619,32960
620,33792
621,35392
622,37440
623,39488
624,40896
625,41216
626,39872
627,37184
628,34368
629,32000
630,30400
631,29632
632,29568
633,29568
634,30528
635,31360
636,32192
637,32896
638,33344
639,33536
640,33856
641,34048
642,34112
643,33984
644,34048
645,34112
646,34112
647,33984
648,33920
649,33920
650,33856
651,33792
652,33856
653,33920
654,33856
655,33728
656,33728
657,33728
658,33664
659,33536
660,33600
661,33728
662,33728
663,33728
664,33792
665,33792
666,33792
667,33728
668,33728
669,33792
670,33728
671,33664
672,33600
673,33664
674,33664
675,33600
676,33408
677,33408
678,33344
679,33536
680,33536
681,33600
682,33664
683,33600
684,33600
685,33600
686,33728
687,33856
688,33792
689,33792
690,33856
691,33920
692,33792
693,33728
694,33856
695,33920
696,33920
697,33792
698,33792
699,33792
700,33664
701,33536
702,33664
703,33792
704,33792
705,33856
706,34048
707,34240
708,34368
709,34432
710,34432
711,34560
712,34624
713,34496
714,34432
715,34432
716,34432
717,34368
718,34240
719,34176
720,34048
721,33984
722,33856
723,33792
724,33664
725,33472
726,33280
727,33280
728,33280
729,33280
730,33280
731,33408
732,33536
733,33600
734,33664
735,33664
736,33792
737,33664
738,33600
739,33152
740,32896
741,32832
742,33408
743,34816
744,36800
745,38912
746,40512
747,41280
748,40640
749,38208
750,35136
751,32448
752,30336
753,29696
754,29440
755,29632
756,30272
757,31168
758,32000
759,32640
760,33216
761,33536
762,33792
763,33984
764,34112
765,34240
766,34304
767,34112
768,34048
769,33984
770,33984
771,33856
772,33728
773,33728
774,33728
775,33728
776,33664
777,33664
778,33728
779,33728
780,33664
781,33600
782,33728
783,33792
784,33792
785,33792
786,33856
787,33856
788,33728
789,33664
790,33664
791,33728
792,33728
793,33664
794,33728
795,33728
796,33664
797,33600
798,33536
799,33536
800,33536
801,33472
802,33472
803,33600
804,33664
805,33600
806,33600
807,33664
808,33728
809,33664
810,33664
811,33792
812,33792
813,33792
814,33728
815,33728
816,33728
817,33728
818,33792
819,33792
820,33856
821,33792
822,33792
823,33856
824,33920
825,33920
826,33920
827,33920
828,34048
829,34112
830,34048
831,34112
832,34240
833,34432
834,34432
835,34432
836,34432
837,34496
838,34496
839,34368
840,34304
841,34304
842,34240
843,34112
844,33984
845,33856
846,33600
847,33408
848,33280
849,33216
850,33152
851,33152
852,33216
853,33408
854,33600
855,33600
856,33664
857,33664
858,33664
859,33600
860,33472
861,33216
862,32896
863,32704
864,33088
865,34560
866,36416
867,38592
868,40384
869,41280
870,40704
871,38272
872,35200
873,32576
874,30784
875,29696
876,29376
877,29696
878,30400
879,31168
880,31872
881,32448
882,33088
883,33536
884,33728
885,33920
886,34048
887,34112
888,34112
889,34048
890,33984
891,33920
892,33856
893,33792
894,33728
895,33664
896,33600
897,33600
898,33664
899,33664
900,33600
901,33536
902,33600
903,33728
904,33728
905,33664
906,33664
907,33728
908,33792
909,33792
910,33792
911,33792
912,33792
913,33664
914,33600
915,33664
916,33728
917,33728
918,33664
919,33600
920,33600
921,33536
922,33600
923,33664
924,33728
925,33664
926,33600
927,33600
928,33664
929,33728
930,33664
931,33728
932,33792
933,33856
934,33856
935,33792
936,33856
937,33920
938,33856
939,33792
940,33792
941,33920
942,33984
943,34048
944,34048
945,34048
946,33984
947,33984
948,34048
949,34176
950,34240
951,34304
952,34368
953,34496
954,34560
955,34496
956,34560
957,34752
958,34816
959,34752
960,34624
961,34560
962,34432
963,34304
964,34112
965,33920
966,33664
967,33408
968,33280
969,33216
970,33152
971,33088
972,33152
973,33280
974,33408
975,33408
976,33472
977,33600
978,33728
979,33728
980,33536
981,33152
982,32896
983,32896
984,33408
985,34944
986,36992
987,38976
988,40512
989,41088
990,40192
991,37696
992,34816
993,32384
994,30784
995,29888
996,29568
997,29760
998,30400
999,31232
1000,32064
1001,32640
1002,33152
1003,33536
1004,33728
1005,33856
1006,33984
1007,33984
1008,33984
1009,33984
1010,33984
1011,33984
1012,33984
1013,33856
1014,33664
1015,33728
1016,33792
1017,33728
1018,33664
1019,33728
1020,33792
1021,33856
1022,33728
1023,33728
1024,33664
1025,33600
1026,33472
1027,33472
1028,33664
1029,33728
1030,33728
1031,33664
1032,33600
1033,33600
1034,33600
1035,33600
1036,33664
1037,33728
1038,33728
1039,33600
1040,33472
1041,33344
1042,33280
1043,33280
1044,33472
1045,33600
1046,33664
1047,33664
1048,33664
1049,33664
1050,33728
1051,33664
1052,33664
1053,33792
1054,33856
1055,33856
1056,33792
1057,33856
1058,33792
1059,33728
1060,33792
1061,33920
1062,33984
1063,33984
1064,33984
1065,33984
1066,34048
1067,34048
1068,33984
1069,34048
1070,34240
1071,34368
1072,34432
1073,34368
1074,34496
1075,34560
1076,34624
1077,34624
1078,34624
1079,34624
1080,34432
1081,34240
1082,34112
1083,33984
1084,33792
1085,33536
1086,33408
1087,33344
1088,33216
1089,33152
1090,33280
1091,33408
1092,33536
1093,33536
1094,33600
1095,33664
1096,33664
1097,33600
1098,33600
1099,33536
1100,33280
1101,32960
1102,32896
1103,33600
1104,35200
1105,37184
1106,39104
1107,40512
1108,41024
1109,39936
1110,37504
1111,34880
1112,32576
1113,31040
1114,30080
1115,29696
1116,29824
1117,30400
1118,31040
1119,31808
1120,32576
1121,33216
1122,33600
1123,33856
1124,34048
1125,34176
1126,34176
1127,34176
1128,34176
1129,34112
1130,34048
1131,33856
1132,33856
1133,33792
1134,33728
1135,33664
1136,33792
1137,33856
1138,33856
1139,33792
1140,33728
1141,33728
1142,33728
1143,33664
1144,33664
1145,33728
1146,33728
1147,33664
1148,33664
1149,33728
1150,33792
1151,33728
1152,33600
1153,33600
1154,33664
1155,33664
1156,33600
1157,33600
1158,33600
1159,33600
1160,33472
1161,33472
1162,33600
1163,33600
1164,33536
1165,33600
1166,33664
1167,33792
1168,33792
